id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2736293235,121,1,1,16,21,8l30dsub3sutr6j3ruvk650xc,0,28.7,92.3,2024-10-20T11:31:35.879Z,2024-10-20T11:31:38Z,5298295985,213,6.15,5298295983,212,18.2,5298295977,56,Back,5298295979,140,45.9,5298295981,141,88.7,5298295975,155,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293245,200,49,1,16,24,36tr17foeaf9ejjmt2txuoy3y,1,59,19.8,2024-10-20T11:31:38.315Z,2024-10-20T11:31:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293307,201,1,1,16,24,36tr17foeaf9ejjmt2txuoy3y,1,61.8,21.5,2024-10-20T11:31:38.859Z,2024-10-20T11:31:42Z,5298296341,212,14.2,5298296337,140,70.7,5298296339,141,5.8,5298296343,213,5.43,5298296335,56,Right,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293337,202,1,1,16,28,36tr17foeaf9ejjmt2txuoy3y,1,68.9,3.4,2024-10-20T11:31:42.427Z,2024-10-20T11:43:36Z,5298296435,140,73.6,5298296433,56,Right,5298296441,213,0.47,5298296439,212,5.5,5298296437,141,7.1,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293363,203,1,1,16,29,36tr17foeaf9ejjmt2txuoy3y,1,69.5,10.3,2024-10-20T11:31:43.435Z,2024-10-20T11:43:55Z,5298357561,156,,5298296571,212,11.4,5298296565,56,Center,5298296569,141,27.0,5298296567,140,68.7,5298296573,213,1.64,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293375,204,1,1,16,31,36tr17foeaf9ejjmt2txuoy3y,1,72.5,18.2,2024-10-20T11:31:45.676Z,2024-10-20T11:44:00Z,5298296635,56,Center,5298296643,213,1.10,5298296637,140,75.5,5298296639,141,27.3,5298296641,212,6.9,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293381,205,1,1,16,32,36tr17foeaf9ejjmt2txuoy3y,0,70.2,30.3,2024-10-20T11:31:46.412Z,2024-10-20T11:44:38Z,5298296675,56,Center,5298296681,212,20.9,5298296683,213,6.08,5298296677,140,89.7,5298296679,141,24.2,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293513,122,12,1,16,36,8l30dsub3sutr6j3ruvk650xc,1,9.4,76.4,2024-10-20T11:31:50.376Z,2024-10-20T11:31:57Z,5298297383,141,97.8,5298297379,56,Back,5298297387,212,14.9,5298297391,213,1.80,5298297381,140,6.2,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293509,209,1,1,16,41,36tr17foeaf9ejjmt2txuoy3y,1,93.8,9.5,2024-10-20T11:31:55.835Z,2024-10-20T11:31:56Z,5298297365,141,24.3,5298297357,56,Center,5298297367,212,10.2,5298297369,213,1.74,5298297361,140,92.2,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293561,210,1,1,16,42,36tr17foeaf9ejjmt2txuoy3y,1,92.1,24.4,2024-10-20T11:31:56.715Z,2024-10-20T11:44:27Z,5298297601,213,3.93,5298297599,212,17.4,5298297597,141,6.2,5298297593,56,Right,5298297595,140,80.4,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293609,211,1,1,16,45,36tr17foeaf9ejjmt2txuoy3y,1,80.2,8.2,2024-10-20T11:32:00.235Z,2024-10-20T11:32:03Z,5298297809,140,69.9,5298297807,56,Right,5298297813,212,12.3,5298297815,213,2.65,5298297811,141,16.7,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293643,212,1,1,16,48,36tr17foeaf9ejjmt2txuoy3y,1,67.7,16.7,2024-10-20T11:32:02.875Z,2024-10-20T11:32:05Z,5298298033,140,74.3,5298298035,141,4.0,5298298039,213,5.39,5298298031,56,Right,5298298037,212,11.1,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293681,213,1,1,16,51,36tr17foeaf9ejjmt2txuoy3y,1,72.2,5,2024-10-20T11:32:05.611Z,2024-10-20T11:32:07Z,5298298217,212,10.5,5298298219,213,1.76,5298298211,140,70.3,5298298205,56,Right,5298298215,141,20.1,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293729,214,1,1,16,53,36tr17foeaf9ejjmt2txuoy3y,1,69.9,21.3,2024-10-20T11:32:07.531Z,2024-10-20T11:32:09Z,5298298483,213,2.37,5298298477,140,54.7,5298298479,141,44.0,5298298481,212,22.2,5298298475,56,Center,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293801,215,1,1,16,55,36tr17foeaf9ejjmt2txuoy3y,1,54.6,44,2024-10-20T11:32:09.835Z,2024-10-20T11:32:13Z,5298298845,141,64.5,5298298843,140,61.7,5298298847,212,15.8,5298298851,213,1.08,5298298841,56,Center,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293863,216,1,1,16,59,36tr17foeaf9ejjmt2txuoy3y,1,66,71.5,2024-10-20T11:32:13.643Z,2024-10-20T11:32:16Z,5298299085,141,93.5,5298299083,140,73.6,5298299089,212,17.0,5298299093,213,1.08,5298299081,56,Left,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293927,217,1,1,17,2,36tr17foeaf9ejjmt2txuoy3y,1,68.9,83,2024-10-20T11:32:16.860Z,2024-10-20T11:32:21Z,5298299447,140,53.9,5298299451,212,20.1,5298299449,141,64.6,5298299445,56,Center,5298299455,213,3.81,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736293963,218,1,1,17,7,36tr17foeaf9ejjmt2txuoy3y,1,60.6,63.4,2024-10-20T11:32:21.531Z,2024-10-20T11:32:24Z,5298299683,140,70.0,5298299685,141,50.1,5298299687,212,13.4,5298299689,213,5.54,5298299681,56,Center,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294069,219,1,1,17,9,36tr17foeaf9ejjmt2txuoy3y,1,71.7,52.1,2024-10-20T11:32:24.171Z,2024-10-20T11:32:30Z,5298300233,213,4.82,5298300231,212,9.1,5298300229,141,38.8,5298300225,140,72.6,5298300223,56,Center,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294085,220,1,1,17,15,36tr17foeaf9ejjmt2txuoy3y,0,74.9,53.4,2024-10-20T11:32:30.075Z,2024-10-20T11:32:30Z,5298300281,212,6.9,5298300275,56,Center,5298300277,140,81.1,5298300279,141,56.7,5298300283,213,0.33,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294113,126,61,1,17,18,8l30dsub3sutr6j3ruvk650xc,1,23.3,44.6,2024-10-20T11:32:32.632Z,2024-10-20T11:32:32Z,5298300449,56,Back,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294161,221,1,1,17,19,36tr17foeaf9ejjmt2txuoy3y,0,93.2,86.7,2024-10-20T11:32:34.188Z,2024-10-20T15:55:34Z,5299960361,223,,5298300697,213,4.48,5298300693,141,78.1,5298300695,212,6.0,5298300691,140,91.9,5298300687,155,,5298300689,56,Center,5298300685,2,,23kah59nbx1m7ro3imaaevoph,J. Roord,5299960363,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294189,127,61,1,17,19,8l30dsub3sutr6j3ruvk650xc,1,11.1,17.3,2024-10-20T11:32:34.255Z,2024-10-20T15:56:04Z,5298300819,56,Back,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294197,222,15,1,17,21,36tr17foeaf9ejjmt2txuoy3y,1,91.7,53,2024-10-20T11:32:36.059Z,2024-10-20T15:56:27Z,5298300859,22,,5298300863,56,Center,5298301589,233,128,5298301567,103,26.6,5298301343,15,,5298457889,79,,5298301347,328,,5298301571,146,98.5,cm84oje8txj7m34zuhhv68ct1,K. Shaw,5298301573,147,5299964677,214,50.7,,5298301569,458,5298300861,17,5298301565,102,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294233,128,10,1,17,21,8l30dsub3sutr6j3ruvk650xc,1,2,49.7,2024-10-20T11:32:36.159Z,2024-10-20T16:31:18Z,5298301363,177,,5298301365,181,,5299961989,378,,5298301025,182,,5298301027,56,Back,5298301413,233,222,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294301,129,52,1,17,23,8l30dsub3sutr6j3ruvk650xc,1,2,49.7,2024-10-20T11:32:38.161Z,2024-10-20T15:55:57Z,5299962223,378,,,,,,,,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294641,130,1,1,17,48,8l30dsub3sutr6j3ruvk650xc,0,10.9,40.4,2024-10-20T11:33:02.456Z,2024-10-20T11:33:04Z,5298303111,199,,5298303121,213,0.58,5298303115,140,33.0,5298303167,189,,5298303113,56,Back,5298303117,141,62.9,5298303119,212,27.8,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294661,223,49,1,17,50,36tr17foeaf9ejjmt2txuoy3y,1,85.7,15.9,2024-10-20T11:33:04.539Z,2024-10-20T11:33:04Z,,,,,,,,,,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294775,224,1,1,17,54,36tr17foeaf9ejjmt2txuoy3y,1,87.5,34.5,2024-10-20T11:33:08.619Z,2024-10-20T11:46:02Z,5298303809,141,54.5,5298303807,140,80.5,5298303813,213,2.07,5298303805,56,Center,5298303811,212,15.5,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736307543,369,1,1,17,55,36tr17foeaf9ejjmt2txuoy3y,1,81.5,48.3,2024-10-20T11:33:09.486Z,2024-10-20T11:46:19Z,5298370085,213,3.31,5298370083,212,7.9,5298370081,141,46.4,5298370077,56,Center,5298370079,140,74.1,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294767,131,43,1,17,56,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-10-20T11:33:10.647Z,2024-10-20T11:45:59Z,5298303793,56,Back,5298368575,144,8,,,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294791,132,83,1,17,57,8l30dsub3sutr6j3ruvk650xc,0,20.9,46,2024-10-20T11:33:12.233Z,2024-10-20T11:33:16Z,5298304215,399,eb0h79vh5dwggjx7shj0ovetx,,,,,,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294851,225,1,1,17,59,36tr17foeaf9ejjmt2txuoy3y,1,75.6,57,2024-10-20T11:33:14.076Z,2024-10-20T11:33:15Z,5298304193,213,2.27,5298304191,212,13.9,5298304187,140,67.1,5298304189,141,72.7,5298304185,56,Center,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294969,226,1,1,18,4,36tr17foeaf9ejjmt2txuoy3y,1,72.3,69.3,2024-10-20T11:33:19.196Z,2024-10-20T11:33:21Z,5298304783,141,68.5,5298304785,212,14.5,5298304787,213,6.25,5298304779,56,Center,5298304781,140,86.1,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294997,133,83,1,18,6,8l30dsub3sutr6j3ruvk650xc,1,14.1,33.6,2024-10-20T11:33:20.693Z,2024-10-20T15:56:58Z,5299966563,399,23kah59nbx1m7ro3imaaevoph,,,,,,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736294975,227,61,1,18,7,36tr17foeaf9ejjmt2txuoy3y,0,85.9,66.4,2024-10-20T11:33:21.692Z,2024-10-20T15:57:00Z,5298304815,56,Center,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295005,134,49,1,18,8,8l30dsub3sutr6j3ruvk650xc,1,13.5,34.2,2024-10-20T11:33:23.224Z,2024-10-20T11:46:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295029,135,1,1,18,9,8l30dsub3sutr6j3ruvk650xc,1,13.5,34.2,2024-10-20T11:33:23.287Z,2024-10-20T11:46:35Z,5298305113,213,0.49,5298305105,56,Back,5298305109,141,39.7,5298305107,140,20.2,5298305111,212,8.0,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295031,136,1,1,18,10,8l30dsub3sutr6j3ruvk650xc,0,20.2,39.7,2024-10-20T11:33:24.535Z,2024-10-20T11:33:26Z,5298305237,233,228,5298305121,141,36.6,5298305235,236,,5298305117,56,Back,5298305119,140,21.3,5298305125,213,5.21,5298305123,212,2.4,5298305241,286,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295055,228,74,1,18,10,36tr17foeaf9ejjmt2txuoy3y,1,79.6,68.4,2024-10-20T11:33:24.536Z,2024-10-20T11:44:57Z,5298305265,233,136,5298305217,56,Center,5298305219,285,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295103,137,1,1,18,11,8l30dsub3sutr6j3ruvk650xc,1,21.3,36.6,2024-10-20T11:33:25.608Z,2024-10-20T11:33:29Z,5298305473,213,3.02,5298305471,212,13.3,5298305465,56,Back,5298305469,141,38.9,5298305467,140,8.7,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295127,138,12,1,18,14,8l30dsub3sutr6j3ruvk650xc,1,8.4,38.9,2024-10-20T11:33:28.872Z,2024-10-20T11:33:30Z,5298305663,167,,5298305569,212,28.1,5298305567,141,0.0,5298305563,56,Back,5298305565,140,13.9,5298305571,213,4.92,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295135,139,5,1,18,14,8l30dsub3sutr6j3ruvk650xc,0,16.3,-1.6,2024-10-20T11:33:29.099Z,2024-10-20T11:44:54Z,5298305623,347,,5298305621,56,Back,5298305719,233,229,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295111,229,5,1,18,14,36tr17foeaf9ejjmt2txuoy3y,1,83.7,101.6,2024-10-20T11:33:29.099Z,2024-10-20T11:44:54Z,5298305507,347,,5298305697,233,139,5298305505,56,Left,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295359,230,1,1,18,27,36tr17foeaf9ejjmt2txuoy3y,1,83.2,100,2024-10-20T11:33:41.627Z,2024-10-20T11:33:43Z,5298306737,213,3.58,5298306733,141,90.6,5298306735,212,18.1,5298306729,56,Left,5298306727,107,,5298306731,140,67.6,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295385,231,1,1,18,29,36tr17foeaf9ejjmt2txuoy3y,1,69.4,91.7,2024-10-20T11:33:43.740Z,2024-10-20T11:33:45Z,5298306899,141,86.5,5298306897,140,76.5,5298306901,212,8.3,5298306895,56,Left,5298306905,213,5.84,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295463,232,1,1,18,31,36tr17foeaf9ejjmt2txuoy3y,1,76.5,86.5,2024-10-20T11:33:45.579Z,2024-10-20T11:33:50Z,5298307299,56,Left,5298307307,213,2.76,5298307303,141,92.6,5298307305,212,11.2,5298307301,140,66.6,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295499,233,1,1,18,36,36tr17foeaf9ejjmt2txuoy3y,1,65,89.6,2024-10-20T11:33:50.636Z,2024-10-20T11:33:53Z,5298307461,140,68.0,5298307465,212,14.4,5298307463,141,69.0,5298307467,213,4.93,5298307459,56,Center,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295543,234,1,1,18,39,36tr17foeaf9ejjmt2txuoy3y,1,67.5,69,2024-10-20T11:33:53.483Z,2024-10-20T11:33:55Z,5298307645,141,55.2,5298307643,140,54.0,5298307647,212,17.0,5298307649,213,3.73,5298307641,56,Center,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295571,235,1,1,18,41,36tr17foeaf9ejjmt2txuoy3y,1,53.6,54,2024-10-20T11:33:55.851Z,2024-10-20T11:33:58Z,5298307817,213,4.90,5298307809,56,Center,5298307815,212,18.0,5298307813,141,28.0,5298307811,140,56.8,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295615,236,1,1,18,43,36tr17foeaf9ejjmt2txuoy3y,1,55.5,29.2,2024-10-20T11:33:58.107Z,2024-10-20T11:34:00Z,5298308029,213,5.84,5298308027,212,15.6,5298308021,56,Right,5298308023,140,68.9,5298308025,141,19.4,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295619,237,1,1,18,45,36tr17foeaf9ejjmt2txuoy3y,0,68.7,19.4,2024-10-20T11:34:00.172Z,2024-10-20T11:34:01Z,5298308097,236,,5298308099,233,140,5298308051,212,4.6,5298308047,140,71.6,5298308049,141,14.4,5298308045,56,Right,5298308053,213,5.44,5298308103,286,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295627,140,74,1,18,45,8l30dsub3sutr6j3ruvk650xc,1,38.8,87.7,2024-10-20T11:34:00.173Z,2024-10-20T11:44:58Z,5298308085,56,Back,5298308121,233,237,5298308087,285,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295661,141,1,1,18,47,8l30dsub3sutr6j3ruvk650xc,1,38.8,87.7,2024-10-20T11:34:02.137Z,2024-10-20T11:46:56Z,5298308283,3,,5298308285,56,Back,5298308287,140,43.4,5298308291,212,7.3,5298308289,141,79.7,5298308293,213,5.44,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295673,238,83,1,18,49,36tr17foeaf9ejjmt2txuoy3y,1,65.3,16.4,2024-10-20T11:34:03.837Z,2024-10-20T11:47:15Z,5298373605,399,cpvbitkove7bavl96lkgs1vc9,,,,,,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295665,142,61,1,18,49,8l30dsub3sutr6j3ruvk650xc,0,43.4,79.7,2024-10-20T11:34:04.023Z,2024-10-20T11:47:13Z,5298308305,56,Back,,,,,,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295771,239,1,1,18,52,36tr17foeaf9ejjmt2txuoy3y,1,62.3,12.6,2024-10-20T11:34:06.699Z,2024-10-20T11:34:11Z,5298308843,212,6.6,5298308845,213,5.19,5298308837,56,Right,5298308839,140,65.2,5298308841,141,4.0,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295815,240,1,1,18,56,36tr17foeaf9ejjmt2txuoy3y,1,64.7,4.7,2024-10-20T11:34:11.084Z,2024-10-20T11:34:14Z,5298309083,212,28.3,5298309085,213,3.10,5298309081,141,6.5,5298309073,56,Back,5298309077,140,37.8,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736295919,241,1,1,19,4,36tr17foeaf9ejjmt2txuoy3y,1,40,29.4,2024-10-20T11:34:18.490Z,2024-10-20T11:34:21Z,5298309657,213,4.97,5298309655,212,13.8,5298309651,141,9.7,5298309649,140,43.3,5298309645,56,Back,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736296067,242,1,1,19,6,36tr17foeaf9ejjmt2txuoy3y,1,43.1,17.6,2024-10-20T11:34:21.100Z,2024-10-20T11:34:28Z,5298310443,141,44.8,5298310445,212,19.4,5298310439,56,Back,5298310447,213,1.88,5298310441,140,37.4,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736296115,243,1,1,19,13,36tr17foeaf9ejjmt2txuoy3y,1,53.8,65.4,2024-10-20T11:34:28.044Z,2024-10-20T11:34:30Z,5298310669,213,5.85,5298310667,212,16.4,5298310661,56,Center,5298310665,141,55.2,5298310663,140,68.0,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736296173,244,1,1,19,15,36tr17foeaf9ejjmt2txuoy3y,1,68.3,56.1,2024-10-20T11:34:29.916Z,2024-10-20T11:34:33Z,5298310911,140,70.1,5298310919,213,1.49,5298310909,56,Left,5298310913,141,91.1,5298310915,212,23.9,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736296181,245,1,1,19,18,36tr17foeaf9ejjmt2txuoy3y,0,73.2,91.4,2024-10-20T11:34:33.116Z,2024-10-20T11:34:33Z,5298310945,141,81.2,5298310943,140,77.7,5298310949,213,5.31,5298310947,212,8.4,5298310941,56,Left,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736296197,143,8,1,19,21,8l30dsub3sutr6j3ruvk650xc,1,20.7,17.3,2024-10-20T11:34:35.639Z,2024-10-20T15:57:52Z,5298311025,56,Back,5299970419,384,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
