id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2743768665,949,1,2,75,2,36tr17foeaf9ejjmt2txuoy3y,1,57.2,16.5,2024-11-03T15:36:43.979Z,2024-11-03T15:36:51Z,5339107699,140,77.9,5339107695,56,Center,5339107717,213,0.28,5339107711,212,22.6,5339107705,141,25.6,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743768643,450,83,2,75,8,6o6989d7o4w1kn35cu75y1mny,0,8.7,65.1,2024-11-03T15:36:50.263Z,2024-11-03T15:36:54Z,5339107989,399,cm84oje8txj7m34zuhhv68ct1,,,,,,,,,,,,,,,,,,,,,,f204o8gildjfs87uhezqphul0,B. Aspin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743768673,451,45,2,75,9,6o6989d7o4w1kn35cu75y1mny,0,9.2,65.8,2024-11-03T15:36:50.876Z,2024-11-03T16:05:44Z,5339107765,285,,5339108095,233,950,5339107761,56,Back,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743768689,950,3,2,75,9,36tr17foeaf9ejjmt2txuoy3y,1,90.8,34.2,2024-11-03T15:36:50.876Z,2024-11-03T16:05:44Z,5339107909,286,,5339107939,233,451,5339107907,56,Center,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743768729,951,1,2,75,10,36tr17foeaf9ejjmt2txuoy3y,1,88.2,32.7,2024-11-03T15:36:52.284Z,2024-11-03T16:03:39Z,5339108131,213,1.66,5339108125,141,48.8,5339108121,56,Center,5339108123,140,87.3,5339294333,154,,5339294331,210,15,5339108129,212,11.0,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2743768747,952,15,2,75,12,36tr17foeaf9ejjmt2txuoy3y,1,85.7,54.5,2024-11-03T15:36:54.189Z,2024-11-03T16:03:40Z,5339294443,147,54.2,5339108215,56,Center,5339293513,72,,5339294447,231,50.5,5339108211,22,,5339294441,146,88.2,5339293531,82,,5339294419,55,951,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,5339294413,154,,5339294437,103,19,5339294409,29,,,5339294439,328,5339294403,76,,5339294445,230,98.4,5339108213,17,,,,5339294433,102,52.5,5339294523,233,452
2743768765,452,10,2,75,12,6o6989d7o4w1kn35cu75y1mny,1,11.8,45.8,2024-11-03T15:36:54.289Z,2024-11-03T16:03:41Z,5339108289,94,,5339108291,56,Back,5339294543,233,952,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743768945,453,12,2,75,18,6o6989d7o4w1kn35cu75y1mny,1,1.5,63.7,2024-11-03T15:36:59.745Z,2024-11-03T15:37:01Z,5339109235,212,9.6,5339109229,56,Back,5339109233,141,73.2,5339109237,213,0.74,5339109231,140,8.2,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743768991,454,1,2,75,19,6o6989d7o4w1kn35cu75y1mny,1,8.2,73.2,2024-11-03T15:37:01.639Z,2024-11-03T15:37:03Z,5339109433,56,Back,5339109439,212,24.4,5339109437,141,96.2,5339109441,213,0.70,5339109435,140,26.0,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769037,456,49,2,75,20,6o6989d7o4w1kn35cu75y1mny,1,28.3,93,2024-11-03T15:37:02.632Z,2024-11-03T15:37:11Z,,,,,,,,,,,,,,,,,,,,,,,,,bibuxh4qtt5zr3er5o8pssvzd,A. Weerden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769013,455,3,2,75,21,6o6989d7o4w1kn35cu75y1mny,0,30.6,92,2024-11-03T15:37:03.002Z,2024-11-03T16:05:34Z,5339109563,56,Back,5339109567,285,,5339109913,233,953,,,,,,,,,,,,,,,,bibuxh4qtt5zr3er5o8pssvzd,A. Weerden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769067,953,7,2,75,21,36tr17foeaf9ejjmt2txuoy3y,1,69.4,8,2024-11-03T15:37:03.003Z,2024-11-03T16:05:34Z,5339109887,233,455,5339109815,56,Right,5339109891,286,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769071,954,49,2,75,23,36tr17foeaf9ejjmt2txuoy3y,1,64.6,9.7,2024-11-03T15:37:05.629Z,2024-11-03T15:37:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769097,955,1,2,75,23,36tr17foeaf9ejjmt2txuoy3y,1,64.6,9.7,2024-11-03T15:37:05.660Z,2024-11-03T15:37:07Z,5339109959,56,Center,5339109965,212,11.5,5339109967,213,1.92,5339109963,141,25.6,5339109961,140,60.8,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769213,956,1,2,75,25,36tr17foeaf9ejjmt2txuoy3y,1,62.2,27.3,2024-11-03T15:37:07.019Z,2024-11-03T15:37:10Z,5339110425,140,59.6,5339110427,141,59.0,5339110431,213,1.70,5339110429,212,21.7,5339110423,56,Center,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769353,957,1,2,75,29,36tr17foeaf9ejjmt2txuoy3y,1,60.9,63.3,2024-11-03T15:37:10.748Z,2024-11-03T15:37:17Z,5339111119,56,Left,5339111125,212,24.2,5339111127,213,1.22,5339111123,141,96.8,5339111121,140,68.8,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769453,958,1,2,75,35,36tr17foeaf9ejjmt2txuoy3y,1,69.9,94.4,2024-11-03T15:37:17.099Z,2024-11-03T15:37:21Z,5339111607,56,Left,5339111611,141,86.8,5339111617,213,3.53,5339111613,212,13.5,5339111609,140,58.0,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769507,959,1,2,75,39,36tr17foeaf9ejjmt2txuoy3y,1,59.4,91.2,2024-11-03T15:37:20.972Z,2024-11-03T15:37:23Z,5339111865,140,46.8,5339111875,213,4.19,5339111873,212,26.4,5339111863,56,Back,5339111871,141,57.6,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769627,960,1,2,75,41,36tr17foeaf9ejjmt2txuoy3y,1,46.8,57.6,2024-11-03T15:37:23.388Z,2024-11-03T15:37:27Z,5339112429,56,Center,5339112447,212,16.9,5339112433,141,34.6,5339112431,140,52.8,5339112449,213,5.10,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769691,961,1,2,75,46,36tr17foeaf9ejjmt2txuoy3y,1,55.3,31.2,2024-11-03T15:37:27.820Z,2024-11-03T15:37:30Z,5339112787,140,45.0,5339112793,213,2.25,5339112791,212,17.2,5339112789,141,50.9,5339112785,56,Back,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769733,962,1,2,75,48,36tr17foeaf9ejjmt2txuoy3y,1,45,50.9,2024-11-03T15:37:30.653Z,2024-11-03T15:37:32Z,5339113039,140,53.4,5339113045,213,0.43,5339113041,141,56.9,5339113043,212,9.7,5339113037,56,Center,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769813,963,1,2,75,50,36tr17foeaf9ejjmt2txuoy3y,1,53.4,56.9,2024-11-03T15:37:32.573Z,2024-11-03T15:37:35Z,5339113439,212,9.2,5339113433,56,Back,5339113441,213,3.48,5339113435,140,45.1,5339113437,141,52.4,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769891,964,1,2,75,54,36tr17foeaf9ejjmt2txuoy3y,1,44.8,54.3,2024-11-03T15:37:35.851Z,2024-11-03T15:37:38Z,5339113791,140,41.8,5339113797,213,1.73,5339113793,141,84.1,5339113789,56,Back,5339113795,212,20.5,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769969,965,1,2,75,56,36tr17foeaf9ejjmt2txuoy3y,1,42.3,83.8,2024-11-03T15:37:38.636Z,2024-11-03T15:37:42Z,5339114253,140,50.7,5339114251,56,Center,5339114259,213,5.67,5339114257,212,10.8,5339114255,141,74.7,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743769983,966,1,2,76,0,36tr17foeaf9ejjmt2txuoy3y,0,58.1,75.7,2024-11-03T15:37:42.396Z,2024-11-03T15:37:43Z,5339114345,140,71.7,5339114349,141,76.0,5339114353,213,0.01,5339114351,212,14.3,5339114339,56,Center,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743770023,457,49,2,76,2,6o6989d7o4w1kn35cu75y1mny,1,23.9,13.7,2024-11-03T15:37:44.312Z,2024-11-03T15:37:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743770051,458,4,2,76,3,6o6989d7o4w1kn35cu75y1mny,1,26.6,20.1,2024-11-03T15:37:45.259Z,2024-11-03T16:05:40Z,5339114777,285,,5339114775,265,,5339114879,233,967,5339114771,56,Back,5339114773,152,,5339114769,13,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743770039,967,4,2,76,3,36tr17foeaf9ejjmt2txuoy3y,0,73.4,79.9,2024-11-03T15:37:45.260Z,2024-11-03T16:05:41Z,5339114839,265,,5339114889,233,458,5339114833,13,,5339114835,56,Left,5339114841,286,,5339114837,152,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743770507,459,27,2,76,22,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-03T15:38:04.176Z,2024-11-03T16:06:55Z,5339117179,41,Injury,5339320121,233,968,5339117183,53,6spinfzc1go7q5euom2apcdwq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743770671,968,27,2,76,22,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-11-03T15:38:04.176Z,2024-11-03T16:06:55Z,5339320139,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743773243,460,18,2,78,18,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-03T15:40:00.034Z,2024-11-03T15:40:00Z,5339132127,59,10,5339132121,41,,5339132217,55,461,5339132125,44,Forward,,,,,,,,,,,,,6spinfzc1go7q5euom2apcdwq,A. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743773251,461,19,2,78,18,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-03T15:40:00.035Z,2024-11-03T15:40:01Z,5339132177,292,6,5339132181,44,Midfielder,5339132183,55,460,5339132175,59,77,5339132165,41,,5339132173,145,10,5339132179,293,3,,,,50ef8q2ctd099il4iq14i0cfd,I. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743773475,462,18,2,78,27,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-03T15:40:09.617Z,2024-11-03T15:40:10Z,5339133311,59,5,5339133307,42,,5339133415,55,463,5339133309,44,Midfielder,,,,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743773485,463,19,2,78,27,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-03T15:40:09.618Z,2024-11-03T15:40:10Z,5339133369,292,5,5339133373,44,Midfielder,5339133361,42,,5339133371,293,5,5339133365,145,8,5339133375,55,462,5339133367,59,4,,,,d9cewkta4tz35v0p71n5mcvkl,C. Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743773557,464,28,2,78,30,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-03T15:40:12.289Z,2024-11-03T15:40:14Z,5339133747,55,459,5339134037,233,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743773607,969,28,2,78,30,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-11-03T15:40:12.289Z,2024-11-03T15:40:15Z,5339134111,233,464,5339133977,55,968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743773895,465,1,2,78,37,6o6989d7o4w1kn35cu75y1mny,1,27.4,21.6,2024-11-03T15:40:19.433Z,2024-11-03T15:40:25Z,5339135443,152,,5339135441,5,,5339135449,141,43.4,5339135451,212,25.5,5339135453,213,2.52,5339135447,140,7.6,5339135445,56,Back,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743773945,466,1,2,78,43,6o6989d7o4w1kn35cu75y1mny,0,12.7,54.3,2024-11-03T15:40:24.866Z,2024-11-03T15:40:28Z,5339135763,157,,5339135779,141,68.8,5339135769,140,43.1,5339135799,1,,5339135789,212,33.4,5339135795,213,0.30,5339135765,56,Back,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743774001,971,44,2,78,45,36tr17foeaf9ejjmt2txuoy3y,1,61.3,33,2024-11-03T15:40:27.487Z,2024-11-03T16:05:46Z,5339136189,233,467,5339136109,56,Center,5339136111,286,,,,,,,,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743773963,467,44,2,78,45,6o6989d7o4w1kn35cu75y1mny,0,38.7,67,2024-11-03T15:40:27.488Z,2024-11-03T16:05:46Z,5339135893,56,Back,5339136223,233,971,5339135895,285,,,,,,,,,,,,,,,,,bibuxh4qtt5zr3er5o8pssvzd,A. Weerden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743773975,970,1,2,78,46,36tr17foeaf9ejjmt2txuoy3y,1,52.3,24.4,2024-11-03T15:40:28.020Z,2024-11-03T16:06:28Z,5339135951,3,,5339135953,56,Center,5339135959,212,19.1,5339135961,213,0.43,5339135957,141,36.1,5339135955,140,68.8,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743774033,972,1,2,78,46,36tr17foeaf9ejjmt2txuoy3y,0,69.8,38.3,2024-11-03T15:40:28.565Z,2024-11-03T16:06:29Z,5339136379,140,65.9,5339136387,213,4.17,5339136381,141,28.3,5339136383,212,7.9,5339136375,3,,5339136377,56,Center,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743774175,973,1,2,78,50,36tr17foeaf9ejjmt2txuoy3y,1,63.1,25.8,2024-11-03T15:40:32.524Z,2024-11-03T15:40:35Z,5339137137,213,3.11,5339137135,212,22.6,5339137129,56,Back,5339137131,140,41.6,5339137133,141,27.0,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743774199,974,1,2,78,53,36tr17foeaf9ejjmt2txuoy3y,1,41.6,27,2024-11-03T15:40:35.212Z,2024-11-03T15:40:36Z,5339137243,141,34.8,5339137247,213,0.40,5339137241,140,53.4,5339137239,56,Center,5339137245,212,13.5,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743774269,975,1,2,78,54,36tr17foeaf9ejjmt2txuoy3y,1,53.4,34.8,2024-11-03T15:40:35.980Z,2024-11-03T15:40:38Z,5339137577,56,Back,5339137581,141,26.8,5339137583,212,15.8,5339137585,213,3.49,5339137601,156,,5339137579,140,39.3,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743774411,976,1,2,78,57,36tr17foeaf9ejjmt2txuoy3y,1,40.6,31.5,2024-11-03T15:40:38.765Z,2024-11-03T15:40:43Z,5339138359,213,1.79,5339138353,140,33.9,5339138351,56,Back,5339138355,141,77.6,5339138361,1,,5339138357,212,32.1,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743774503,977,1,2,79,1,36tr17foeaf9ejjmt2txuoy3y,1,37.1,88,2024-11-03T15:40:43.582Z,2024-11-03T15:40:46Z,5339138755,140,43.4,5339138757,141,81.8,5339138761,213,5.72,5339138759,212,7.8,5339138753,56,Back,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743774575,468,45,2,79,4,6o6989d7o4w1kn35cu75y1mny,0,53.9,12.8,2024-11-03T15:40:46.045Z,2024-11-03T16:05:44Z,5339139109,285,,5339139107,56,Right,5339139203,233,978,,,,,,,,,,,,,,,,50ef8q2ctd099il4iq14i0cfd,I. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743774533,978,3,2,79,4,36tr17foeaf9ejjmt2txuoy3y,1,46.1,87.2,2024-11-03T15:40:46.045Z,2024-11-03T16:05:44Z,5339139161,233,468,5339138895,56,Back,5339138897,286,,,,,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743774611,979,1,2,79,5,36tr17foeaf9ejjmt2txuoy3y,1,42.8,87.1,2024-11-03T15:40:47.133Z,2024-11-03T15:40:49Z,5339139295,141,91.8,5339139297,212,13.9,5339139299,213,2.91,5339139293,140,29.9,5339139291,56,Back,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743774747,980,1,2,79,7,36tr17foeaf9ejjmt2txuoy3y,1,29.9,91.8,2024-11-03T15:40:49.709Z,2024-11-03T15:40:55Z,5339139991,213,4.07,5339139985,140,20.0,5339139987,141,71.2,5339139989,212,17.4,5339139983,56,Back,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743774905,981,1,2,79,13,36tr17foeaf9ejjmt2txuoy3y,1,19.3,62.1,2024-11-03T15:40:55.310Z,2024-11-03T15:41:01Z,5339140829,56,Back,5339140835,212,14.3,5339140837,213,4.86,5339140833,141,41.3,5339140831,140,21.3,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743774939,982,1,2,79,19,36tr17foeaf9ejjmt2txuoy3y,1,26.6,33.3,2024-11-03T15:41:01.133Z,2024-11-03T15:41:02Z,5339141051,141,53.7,5339141063,213,1.84,5339141057,212,14.4,5339141047,56,Back,5339141049,140,23.0,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775013,983,1,2,79,20,36tr17foeaf9ejjmt2txuoy3y,1,23,53.7,2024-11-03T15:41:02.284Z,2024-11-03T15:41:05Z,5339141385,213,1.27,5339141379,140,28.1,5339141377,56,Back,5339141383,212,18.3,5339141381,141,79.4,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775101,984,1,2,79,23,36tr17foeaf9ejjmt2txuoy3y,1,28.1,79.6,2024-11-03T15:41:04.892Z,2024-11-03T15:41:08Z,5339141847,140,20.2,5339141853,213,4.13,5339141851,212,15.1,5339141845,56,Back,5339141849,141,61.1,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775209,985,1,2,79,26,36tr17foeaf9ejjmt2txuoy3y,1,20.5,61.1,2024-11-03T15:41:08.477Z,2024-11-03T15:41:13Z,5339142399,141,38.9,5339142395,56,Back,5339142403,213,4.86,5339142401,212,15.3,5339142397,140,22.7,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775325,986,1,2,79,31,36tr17foeaf9ejjmt2txuoy3y,1,26.2,34,2024-11-03T15:41:13.677Z,2024-11-03T15:41:18Z,5339143037,213,6.20,5339143027,56,Center,5339143033,141,29.8,5339143031,140,59.8,5339143035,212,35.4,5339143039,1,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775365,987,1,2,79,37,36tr17foeaf9ejjmt2txuoy3y,1,75.5,33.1,2024-11-03T15:41:18.717Z,2024-11-03T15:41:21Z,5339143269,140,71.5,5339143271,141,45.2,5339143273,212,9.2,5339143275,213,2.04,5339143267,56,Center,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775431,988,1,2,79,39,36tr17foeaf9ejjmt2txuoy3y,1,71.9,46.3,2024-11-03T15:41:21.005Z,2024-11-03T15:41:25Z,5339143679,141,71.7,5339143683,212,17.3,5339143675,56,Center,5339143685,213,1.53,5339143677,140,72.5,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775515,989,1,2,79,43,36tr17foeaf9ejjmt2txuoy3y,1,73.3,58.7,2024-11-03T15:41:24.940Z,2024-11-03T16:02:44Z,5339144109,140,83.4,5339144115,213,6.23,5339144107,56,Center,5339144111,141,57.8,5339144113,212,10.6,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775537,990,61,2,79,45,36tr17foeaf9ejjmt2txuoy3y,1,83.5,57.6,2024-11-03T15:41:27.015Z,2024-11-03T16:02:47Z,5339144201,56,Center,,,,,,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775663,469,12,2,79,46,6o6989d7o4w1kn35cu75y1mny,1,18.8,47.2,2024-11-03T15:41:27.897Z,2024-11-03T15:41:34Z,5339144895,141,50.0,5339144899,213,0.20,5339144891,56,Back,5339144897,212,9.4,5339144893,140,27.6,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775587,991,1,2,79,48,36tr17foeaf9ejjmt2txuoy3y,1,72.2,46.7,2024-11-03T15:41:30.493Z,2024-11-03T16:02:55Z,5339144529,140,93.6,5339144535,213,5.60,5339144523,155,,5339144525,56,Right,5339144533,212,29.0,5339144531,141,19.7,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775633,992,3,2,79,51,36tr17foeaf9ejjmt2txuoy3y,0,95.2,18.2,2024-11-03T15:41:33.276Z,2024-11-03T15:41:37Z,5339145015,233,470,5339144751,56,Right,5339144753,286,,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775673,470,7,2,79,51,6o6989d7o4w1kn35cu75y1mny,0,4.8,81.8,2024-11-03T15:41:33.277Z,2024-11-03T15:41:36Z,5339144963,285,,5339144985,233,992,5339144959,56,Back,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775655,993,61,2,79,52,36tr17foeaf9ejjmt2txuoy3y,1,94.1,17.6,2024-11-03T15:41:34.236Z,2024-11-03T15:41:34Z,5339144875,56,Right,,,,,,,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775755,471,5,2,79,53,6o6989d7o4w1kn35cu75y1mny,1,-1.2,76.2,2024-11-03T15:41:35.181Z,2024-11-03T16:06:51Z,5339145365,346,,5339145363,56,Back,5339145397,233,994,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743775689,994,5,2,79,53,36tr17foeaf9ejjmt2txuoy3y,0,101.2,23.8,2024-11-03T15:41:35.181Z,2024-11-03T15:41:40Z,5339145499,233,471,5339145029,346,,5339145027,56,Center,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743776379,995,18,2,80,18,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-11-03T15:41:59.742Z,2024-11-03T15:42:00Z,5339148709,59,20,5339148705,42,,5339148827,55,996,5339148707,44,Forward,,,,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743776391,996,19,2,80,18,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-11-03T15:41:59.743Z,2024-11-03T15:42:01Z,5339148745,42,,5339148753,292,8,5339148751,59,46,5339148749,145,11,5339148755,293,1,5339148757,44,Forward,5339148761,55,995,,,,22blwbf4rlay0jfdecsxvu1hw,L. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
