id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2749034485,40,1,1,2,0,mjejb0x57ms54j9ry6s8njwh,1,59.6,95.9,2024-11-17T15:02:27.725Z,2024-11-17T15:02:39Z,5367987257,140,67.0,5367987255,56,Center,5367987499,210,13,5367987261,212,18.1,5367987259,141,71.8,5367987263,213,5.16,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034489,41,13,1,2,3,mjejb0x57ms54j9ry6s8njwh,1,72.8,71.6,2024-11-17T15:02:30.253Z,2024-11-17T15:13:42Z,5367987515,29,,5367987383,20,,5367987513,85,,5367987587,328,,5367987527,230,98.9,5367987275,18,,5367987273,22,,5367987529,231,50.4,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,5367987517,55,5367987521,102,5367987525,215,,,40,50.3,5367987277,56,Center,5368006619,120,5367987523,103,54.2,,,,,,,,,,,,,,,,,,,,
2749034503,14,5,1,2,5,7kt37xy93vjy6wac8vq6fqz3g,1,-1,50,2024-11-17T15:02:32.349Z,2024-11-17T15:08:15Z,5367987379,233,42,5367987351,56,Back,5367987353,346,,,,,,,,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034509,42,5,1,2,5,mjejb0x57ms54j9ry6s8njwh,0,101,50,2024-11-17T15:02:32.349Z,2024-11-17T15:08:15Z,5367987373,56,Center,5367987375,346,,5367987391,233,14,,,,,,,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034557,15,43,1,2,19,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-11-17T15:02:46.765Z,2024-11-17T15:02:56Z,5367987629,346,0,5367987627,56,Back,5367987841,144,5,,,,,,,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034607,16,1,1,2,31,7kt37xy93vjy6wac8vq6fqz3g,1,2.7,43.9,2024-11-17T15:02:58.956Z,2024-11-17T15:14:04Z,5367987915,237,,5367987907,141,69.0,5367987905,140,5.3,5368007157,189,,5367987903,56,Back,5367987909,212,17.3,5367987911,213,1.41,5367987901,124,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034609,17,1,1,2,35,7kt37xy93vjy6wac8vq6fqz3g,0,5.3,69,2024-11-17T15:03:02.236Z,2024-11-17T15:03:10Z,5367987927,213,6.11,5367987919,56,Back,5367987925,212,3.5,5367987937,233,43,5367987935,236,,5367987923,141,68.1,5367987929,1,,5367987917,157,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,5367987921,140,5367987941,286,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034605,43,74,1,2,35,mjejb0x57ms54j9ry6s8njwh,1,94.7,28.9,2024-11-17T15:03:02.237Z,2024-11-17T15:03:03Z,5367987897,56,Center,5367987945,233,17,5367987899,285,,,,,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034623,18,5,1,2,35,7kt37xy93vjy6wac8vq6fqz3g,1,-0.8,65.7,2024-11-17T15:03:03.037Z,2024-11-17T15:08:15Z,5367988023,346,,5367988021,56,Back,5367988029,233,44,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034611,44,5,1,2,35,mjejb0x57ms54j9ry6s8njwh,0,100.8,34.3,2024-11-17T15:03:03.037Z,2024-11-17T15:03:10Z,5367987931,56,Center,5367988035,233,18,5367987933,346,,,,,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034653,19,1,1,2,51,7kt37xy93vjy6wac8vq6fqz3g,1,4.2,61.4,2024-11-17T15:03:19.020Z,2024-11-17T15:03:20Z,5367988209,140,3.4,5367988219,237,,5367988211,141,51.5,5367988215,213,4.59,5367988207,56,Back,5367988205,124,,5367988213,212,6.8,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034665,20,1,1,2,52,7kt37xy93vjy6wac8vq6fqz3g,0,3.4,51.2,2024-11-17T15:03:19.965Z,2024-11-17T15:03:22Z,5367988277,157,,5367988285,212,46.1,5367988287,213,6.17,5367988283,141,43.4,5367988289,1,,5367988279,56,Back,5367988281,140,47.0,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034661,45,44,1,2,54,mjejb0x57ms54j9ry6s8njwh,1,53.9,56.4,2024-11-17T15:03:21.804Z,2024-11-17T15:12:16Z,5367988263,286,,5367988341,233,21,5367988261,56,Center,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034667,21,44,1,2,54,7kt37xy93vjy6wac8vq6fqz3g,0,46.1,43.6,2024-11-17T15:03:21.805Z,2024-11-17T15:12:16Z,5367988345,233,45,5367988293,56,Back,5367988295,285,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034673,46,1,1,2,54,mjejb0x57ms54j9ry6s8njwh,1,55.4,56.3,2024-11-17T15:03:22.045Z,2024-11-17T15:03:23Z,5367988327,3,,5367988329,56,Center,5367988335,212,10.0,5367988337,213,6.08,5367988333,141,53.4,5367988331,140,64.7,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034675,47,49,1,2,56,mjejb0x57ms54j9ry6s8njwh,1,63.6,57,2024-11-17T15:03:23.261Z,2024-11-17T15:03:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034717,48,1,1,2,56,mjejb0x57ms54j9ry6s8njwh,1,63.6,58.2,2024-11-17T15:03:23.661Z,2024-11-17T15:03:31Z,5367988561,212,13.8,5367988555,56,Center,5367988557,140,62.8,5367988563,213,1.63,5367988559,141,78.5,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034725,49,1,1,2,59,mjejb0x57ms54j9ry6s8njwh,1,70.2,89.6,2024-11-17T15:03:26.925Z,2024-11-17T15:15:07Z,5367988603,141,96.3,5367988601,140,74.3,5367988607,213,0.81,5367988605,212,6.3,5367988599,56,Left,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034721,22,83,1,3,1,7kt37xy93vjy6wac8vq6fqz3g,0,21.4,8.2,2024-11-17T15:03:29.156Z,2024-11-17T15:15:08Z,5367988627,399,7k5or8x3fqo7qkzii18kwpaeh,,,,,,,,,,,,,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034729,50,1,1,3,5,mjejb0x57ms54j9ry6s8njwh,1,73.7,96.3,2024-11-17T15:03:32.541Z,2024-11-17T15:03:34Z,5367988633,141,89.3,5367988631,140,55.9,5367988635,212,19.3,5367988629,56,Left,5367988637,213,3.39,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034747,51,1,1,3,7,mjejb0x57ms54j9ry6s8njwh,1,55.9,89.3,2024-11-17T15:03:34.349Z,2024-11-17T15:03:37Z,5367988715,212,25.3,5367988717,213,4.08,5367988709,56,Back,5367988711,140,41.6,5367988713,141,59.4,,,,,,,,,,d1qqpvdx6b20aqcqav7l2dvdg,H. Silcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034755,52,1,1,3,9,mjejb0x57ms54j9ry6s8njwh,1,41.9,59.7,2024-11-17T15:03:37.085Z,2024-11-17T15:03:39Z,5367988785,56,Center,5367988793,213,5.17,5367988787,140,53.1,5367988789,141,24.4,5367988791,212,26.7,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034767,53,1,1,3,12,mjejb0x57ms54j9ry6s8njwh,1,51.6,25.3,2024-11-17T15:03:39.581Z,2024-11-17T15:03:43Z,5367988849,212,14.8,5367988847,141,47.0,5367988851,213,1.64,5367988845,140,50.6,5367988843,56,Center,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034777,54,1,1,3,16,mjejb0x57ms54j9ry6s8njwh,1,52.3,33.3,2024-11-17T15:03:43.325Z,2024-11-17T15:03:46Z,5367988901,212,15.0,5367988897,140,64.3,5367988895,56,Center,5367988903,213,5.70,5367988899,141,21.2,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034781,55,1,1,3,19,mjejb0x57ms54j9ry6s8njwh,0,63,20.6,2024-11-17T15:03:46.237Z,2024-11-17T15:03:46Z,5367988923,141,15.9,5367988921,140,71.6,5367988925,212,9.6,5367988919,56,Right,5367988927,213,5.94,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034805,23,49,1,3,22,7kt37xy93vjy6wac8vq6fqz3g,1,26.5,90.3,2024-11-17T15:03:49.852Z,2024-11-17T15:03:49Z,,,,,,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034811,24,1,1,3,22,7kt37xy93vjy6wac8vq6fqz3g,0,26.5,90.3,2024-11-17T15:03:50.076Z,2024-11-17T15:03:50Z,5367989069,157,,5367989077,212,38.0,5367989075,141,84.4,5367989073,140,62.5,5367989079,213,6.18,5367989081,1,,5367989071,56,Left,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034817,56,49,1,3,24,mjejb0x57ms54j9ry6s8njwh,1,43.4,17.3,2024-11-17T15:03:51.693Z,2024-11-17T15:03:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034831,57,1,1,3,24,mjejb0x57ms54j9ry6s8njwh,1,43.4,17.3,2024-11-17T15:03:51.837Z,2024-11-17T15:03:56Z,5367989193,140,46.9,5367989191,56,Back,5367989199,213,1.28,5367989197,212,12.6,5367989195,141,35.1,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034837,58,1,1,3,28,mjejb0x57ms54j9ry6s8njwh,1,54.2,44.9,2024-11-17T15:03:56.221Z,2024-11-17T15:03:58Z,5367989213,56,Center,5367989221,213,0.96,5367989219,212,15.0,5367989215,140,62.4,5367989217,141,62.9,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034867,59,1,1,3,30,mjejb0x57ms54j9ry6s8njwh,1,64.2,67.2,2024-11-17T15:03:58.173Z,2024-11-17T15:04:03Z,5367989423,213,1.09,5367989421,212,22.1,5367989417,140,74.0,5367989415,56,Left,5367989419,141,96.0,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034869,25,45,1,3,36,7kt37xy93vjy6wac8vq6fqz3g,0,9.4,8.3,2024-11-17T15:04:03.294Z,2024-11-17T15:12:15Z,5367989589,233,60,5367989493,56,Back,5367989495,285,,,,,,,,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034885,60,3,1,3,36,mjejb0x57ms54j9ry6s8njwh,1,90.6,91.7,2024-11-17T15:04:03.294Z,2024-11-17T19:31:57Z,5368399269,465,,5367989573,286,,5367989581,233,25,5367989571,56,Left,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034893,61,1,1,3,38,mjejb0x57ms54j9ry6s8njwh,1,89.2,79.4,2024-11-17T15:04:06.013Z,2024-11-17T15:04:08Z,5367989611,56,Center,5367989619,213,4.56,5367989613,140,87.4,5367989615,141,61.8,5367989617,212,12.1,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034895,62,3,1,3,39,mjejb0x57ms54j9ry6s8njwh,0,87.4,63.8,2024-11-17T15:04:06.275Z,2024-11-17T19:32:01Z,5367989623,56,Center,5368399277,465,,5367989661,233,26,5367989625,286,,,,,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034889,26,7,1,3,39,7kt37xy93vjy6wac8vq6fqz3g,0,12.6,36.2,2024-11-17T15:04:06.276Z,2024-11-17T19:32:08Z,5368399293,385,,5367989607,56,Back,5367989639,233,62,5367989609,285,,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034901,63,61,1,3,40,mjejb0x57ms54j9ry6s8njwh,1,87.3,62.4,2024-11-17T15:04:07.376Z,2024-11-17T15:17:05Z,5367989659,56,Center,,,,,,,,,,,,,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039217,155,61,1,3,40,7kt37xy93vjy6wac8vq6fqz3g,1,9.8,37.6,2024-11-17T15:04:07.590Z,2024-11-17T15:17:36Z,5368015315,56,Back,,,,,,,,,,,,,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039237,195,61,1,3,40,mjejb0x57ms54j9ry6s8njwh,1,89.3,60.7,2024-11-17T15:04:08.056Z,2024-11-17T15:17:46Z,5368015649,56,Center,,,,,,,,,,,,,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034917,27,12,1,3,41,7kt37xy93vjy6wac8vq6fqz3g,1,5.9,31.6,2024-11-17T15:04:08.973Z,2024-11-17T15:04:12Z,5367989755,213,0.02,5367989753,212,7.2,5367989749,140,12.8,5367989751,141,31.8,5367989747,56,Back,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034907,64,15,1,3,43,mjejb0x57ms54j9ry6s8njwh,1,90.2,64.2,2024-11-17T15:04:11.053Z,2024-11-17T15:18:15Z,5367989803,82,,5367989977,147,61.9,5367989799,72,,5367989697,22,,5367989967,103,19,5367989973,458,,5367989983,233,28,5367989701,56,Center,40drqeciuqe2j07g5cnc6xf55,T. Hinds,5367989699,64,5367989975,146,5367989981,231,53.6,,,91.7,5367989963,78,,5367989979,230,5367989965,102,49.7,99.3,,,,,,,,,,,,,,,,,,,
2749034923,28,10,1,3,43,7kt37xy93vjy6wac8vq6fqz3g,1,9.9,34.3,2024-11-17T15:04:11.153Z,2024-11-17T15:04:21Z,5367990003,233,64,5367989775,94,,5367989777,56,Back,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034935,29,6,1,3,44,7kt37xy93vjy6wac8vq6fqz3g,0,4.4,35.6,2024-11-17T15:04:11.725Z,2024-11-17T19:32:41Z,5367989819,73,,5367989849,233,65,5367989817,56,Back,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749034909,65,6,1,3,44,mjejb0x57ms54j9ry6s8njwh,1,95.6,64.4,2024-11-17T15:04:11.725Z,2024-11-17T15:12:11Z,5367989825,233,29,5367989733,56,Center,5367989735,73,,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035105,66,1,1,4,21,mjejb0x57ms54j9ry6s8njwh,0,99.5,99.5,2024-11-17T15:04:49.198Z,2024-11-17T19:32:43Z,5368399595,20,,5367990665,140,97.0,5367990659,155,,5367990667,141,60.8,5367990663,56,Center,5367990671,213,4.61,5367990669,212,26.4,5367990655,2,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,5367990657,6,5367990661,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035109,67,61,1,4,26,mjejb0x57ms54j9ry6s8njwh,1,97.5,60.8,2024-11-17T15:04:53.597Z,2024-11-17T15:18:48Z,5367990691,56,Center,,,,,,,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035135,30,5,1,4,27,7kt37xy93vjy6wac8vq6fqz3g,1,-0.4,39.4,2024-11-17T15:04:54.830Z,2024-11-17T15:08:16Z,5367990827,233,68,5367990821,56,Back,5367995263,361,,5367990823,346,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035123,68,5,1,4,27,mjejb0x57ms54j9ry6s8njwh,0,100.4,60.6,2024-11-17T15:04:54.830Z,2024-11-17T15:07:28Z,5367995221,361,,5367990845,233,30,5367990753,346,,5367990751,56,Center,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035169,31,43,1,4,43,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-11-17T15:05:10.925Z,2024-11-17T15:05:16Z,5367991011,56,Back,5367991163,144,61,,,,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035223,32,1,1,4,51,7kt37xy93vjy6wac8vq6fqz3g,1,2.7,42.4,2024-11-17T15:05:18.526Z,2024-11-17T15:05:19Z,5367991293,212,4.2,5367991287,56,Back,5367991285,124,,5367991291,141,48.5,5367991289,140,2.5,5367991299,237,,5367991295,213,1.62,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035229,33,1,1,4,52,7kt37xy93vjy6wac8vq6fqz3g,0,2.5,48.5,2024-11-17T15:05:19.852Z,2024-11-17T15:05:20Z,5367991343,141,32.2,5367991351,213,5.95,5367991347,212,34.4,5367991335,56,Back,5367991331,157,,5367991355,1,,5367991339,140,33.5,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035243,69,1,1,4,53,mjejb0x57ms54j9ry6s8njwh,1,63.8,73.5,2024-11-17T15:05:21.102Z,2024-11-17T15:05:22Z,5367991413,140,70.0,5367991417,212,6.5,5367991415,141,74.4,5367991411,56,Center,5367991419,213,0.09,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035247,70,49,1,4,54,mjejb0x57ms54j9ry6s8njwh,1,71.2,73.8,2024-11-17T15:05:22.126Z,2024-11-17T15:05:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035271,71,1,1,4,56,mjejb0x57ms54j9ry6s8njwh,1,70.4,72.4,2024-11-17T15:05:24.030Z,2024-11-17T15:05:29Z,5367991563,212,7.2,5367991561,141,82.6,5367991557,56,Left,5367991565,213,1.84,5367991559,140,68.6,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035281,72,1,1,5,2,mjejb0x57ms54j9ry6s8njwh,1,68.7,75,2024-11-17T15:05:29.694Z,2024-11-17T15:05:32Z,5367991623,212,16.8,5367991619,140,55.3,5367991625,213,3.72,5367991621,141,61.4,5367991617,56,Center,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035293,73,1,1,5,4,mjejb0x57ms54j9ry6s8njwh,0,54,58.5,2024-11-17T15:05:32.222Z,2024-11-17T15:05:34Z,5367991723,213,4.91,5367991711,56,Right,5367991721,212,31.8,5367991713,140,60.0,5367991717,141,12.6,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035305,34,3,1,5,8,7kt37xy93vjy6wac8vq6fqz3g,0,32,89,2024-11-17T15:05:35.564Z,2024-11-17T19:33:16Z,5368399951,465,,5367991765,56,Back,5367991775,233,74,5368102753,285,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035301,74,7,1,5,8,mjejb0x57ms54j9ry6s8njwh,0,68,11,2024-11-17T15:05:35.565Z,2024-11-17T19:33:20Z,5367991747,56,Right,5367991781,286,,5367991769,233,34,5368399999,385,,,,,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035323,35,1,1,5,10,7kt37xy93vjy6wac8vq6fqz3g,1,33.9,78.5,2024-11-17T15:05:37.789Z,2024-11-17T15:05:38Z,5367991845,141,89.0,5367991847,212,7.6,5367991843,140,36.3,5367991849,213,1.23,5367991841,56,Back,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035327,36,49,1,5,11,7kt37xy93vjy6wac8vq6fqz3g,1,37,90.8,2024-11-17T15:05:38.796Z,2024-11-17T15:05:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035341,37,61,1,5,14,7kt37xy93vjy6wac8vq6fqz3g,0,42.4,89.6,2024-11-17T15:05:41.693Z,2024-11-17T15:20:06Z,5367991963,56,Back,,,,,,,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035355,75,43,1,5,14,mjejb0x57ms54j9ry6s8njwh,1,0,0,2024-11-17T15:05:41.694Z,2024-11-17T15:20:08Z,5368021301,144,7,5367992025,56,Right,5367992027,285,0,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035361,76,49,1,5,15,mjejb0x57ms54j9ry6s8njwh,1,55.2,10.4,2024-11-17T15:05:43.038Z,2024-11-17T15:05:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749040917,204,83,1,5,16,7kt37xy93vjy6wac8vq6fqz3g,0,41,71.4,2024-11-17T15:05:44.048Z,2024-11-17T15:20:44Z,5368022493,399,9v895fdc1blaaboscv14vp149,,,,,,,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035369,77,4,1,5,17,mjejb0x57ms54j9ry6s8njwh,1,55.6,14.5,2024-11-17T15:05:44.797Z,2024-11-17T15:20:51Z,5367992097,152,,5367992095,56,Right,5367992093,295,,5367992099,286,,5367992091,13,,5367992153,233,38,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749035371,38,4,1,5,17,7kt37xy93vjy6wac8vq6fqz3g,0,44.4,85.5,2024-11-17T15:05:44.798Z,2024-11-17T15:08:36Z,5367992133,13,,5367992135,295,,5367992137,56,Back,5367992141,285,,5367992139,152,,5367992173,233,77,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
