id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,assist,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2733413679,659,12,2,79,42,spi3g782q7m4evjxn1sv6cfa,1,7,57.8,2024-10-12T14:24:36.309Z,2024-10-12T14:25:02Z,5282639965,212,25.4,5282639963,141,83.2,5282639959,56,Back,5282639961,140,24.8,5282639967,213,0.75,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733413397,694,61,2,79,46,5rurqie3qt1qav9ir5mkqinn,1,77.7,11.6,2024-10-12T14:24:39.587Z,2024-10-12T14:26:49Z,5282638395,56,Right,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733413479,695,1,2,79,49,5rurqie3qt1qav9ir5mkqinn,1,73,23.7,2024-10-12T14:24:42.690Z,2024-10-12T14:24:44Z,5282638875,56,Right,5282638877,140,63.6,5282638881,212,11.4,5282638879,141,15.3,5282638883,213,3.67,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733413545,696,1,2,79,51,5rurqie3qt1qav9ir5mkqinn,1,63.6,15.3,2024-10-12T14:24:44.594Z,2024-10-12T14:24:50Z,5282639255,56,Right,5282639269,212,30.0,5282639259,140,90.9,5282639265,141,2.5,5282639271,213,5.99,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733413589,697,1,2,79,58,5rurqie3qt1qav9ir5mkqinn,1,92.4,7.7,2024-10-12T14:24:51.683Z,2024-10-12T14:24:54Z,5282639485,212,14.9,5282639481,140,78.2,5282639479,56,Right,5282639483,141,7.7,5282639487,213,3.14,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733413625,698,1,2,80,1,5rurqie3qt1qav9ir5mkqinn,1,74.4,12.6,2024-10-12T14:24:54.610Z,2024-10-12T14:24:58Z,5282639697,213,3.22,5282639691,140,65.0,5282639693,141,11.4,5282639689,56,Right,5282639695,212,9.9,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733413663,699,1,2,80,4,5rurqie3qt1qav9ir5mkqinn,1,73.9,12.5,2024-10-12T14:24:58.338Z,2024-10-12T16:32:35Z,5282639887,141,10.9,5282639889,212,22.6,5282639891,213,6.24,5282639885,140,95.4,5282639883,56,Right,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733413673,700,1,2,80,8,5rurqie3qt1qav9ir5mkqinn,0,94.7,8.6,2024-10-12T14:25:01.698Z,2024-10-12T16:32:38Z,5282986355,224,,5282639917,2,,5282640067,236,,5282639927,212,2.7,5282639925,141,12.6,5282986357,20,,5282639923,140,94.5,5282639921,56,Right,5qxvej7pcqqr989sba7k0jv85,A. Russo,5282640069,233,5282639929,213,5282640073,286,,,,,,,,,,,,,,,,,,,660,1.65,,,,,,,,,,,,
2733413685,660,12,2,80,8,spi3g782q7m4evjxn1sv6cfa,1,5.7,86.7,2024-10-12T14:25:01.798Z,2024-10-12T16:32:40Z,5282639985,185,,5282640079,233,700,5282639987,56,Back,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733413697,661,5,2,80,9,spi3g782q7m4evjxn1sv6cfa,0,7.2,101.2,2024-10-12T14:25:02.948Z,2024-10-12T14:43:31Z,5282640567,347,,5282640091,56,Back,5282641075,233,703,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733413787,703,5,2,80,9,5rurqie3qt1qav9ir5mkqinn,1,92.8,-1.2,2024-10-12T14:25:02.948Z,2024-10-12T14:43:30Z,5282640521,56,Right,5282640523,347,,5282641069,233,661,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733413709,701,43,2,80,10,5rurqie3qt1qav9ir5mkqinn,1,0,0,2024-10-12T14:25:04.082Z,2024-10-12T14:25:14Z,5282640755,144,5,5282640099,56,Right,5282640101,346,0,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414069,704,1,2,80,36,5rurqie3qt1qav9ir5mkqinn,1,92.3,0,2024-10-12T14:25:30.050Z,2024-10-12T14:25:32Z,5282642065,141,26.4,5282642059,107,,5282642061,56,Center,5282642063,140,74.5,5282642073,1,,5282642067,212,26.7,5282642069,213,2.35,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414079,705,61,2,80,39,5rurqie3qt1qav9ir5mkqinn,1,74.5,26.4,2024-10-12T14:25:32.626Z,2024-10-12T14:25:33Z,5282642101,56,Center,,,,,,,,,,,,,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414095,706,61,2,80,40,5rurqie3qt1qav9ir5mkqinn,1,77.3,57,2024-10-12T14:25:33.630Z,2024-10-12T14:25:33Z,5282642201,56,Center,,,,,,,,,,,,,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414135,707,1,2,80,41,5rurqie3qt1qav9ir5mkqinn,1,83.3,87.2,2024-10-12T14:25:34.562Z,2024-10-12T14:25:36Z,5282642389,212,14.7,5282642387,141,70.3,5282642391,213,5.39,5282642385,140,92.1,5282642383,56,Center,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414149,708,1,2,80,43,5rurqie3qt1qav9ir5mkqinn,1,90.7,72.7,2024-10-12T14:25:36.611Z,2024-10-12T14:25:37Z,5282642455,140,98.0,5282642461,213,0.16,5282642453,56,Center,5282642457,141,74.5,5282642459,212,7.8,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414153,709,1,2,80,44,5rurqie3qt1qav9ir5mkqinn,0,97.2,77.3,2024-10-12T14:25:37.730Z,2024-10-12T16:33:01Z,5282642487,212,4.2,5282642489,213,4.61,5282987477,72,,5282642481,56,Center,5282642477,2,,5282642483,140,96.8,5282987475,224,,5282642485,141,71.2,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414157,662,61,2,80,45,spi3g782q7m4evjxn1sv6cfa,1,7.4,24.7,2024-10-12T14:25:38.486Z,2024-10-12T14:27:30Z,5282642505,56,Back,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414175,663,49,2,80,46,spi3g782q7m4evjxn1sv6cfa,1,15.9,24.7,2024-10-12T14:25:40.214Z,2024-10-12T14:25:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414219,664,1,2,80,46,spi3g782q7m4evjxn1sv6cfa,1,15.9,24.7,2024-10-12T14:25:40.276Z,2024-10-12T14:27:37Z,5282642669,212,7.6,5282642667,141,16.4,5282642663,56,Back,5282642671,213,3.98,5282649361,156,,5282642665,140,11.1,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414223,665,3,2,80,48,spi3g782q7m4evjxn1sv6cfa,0,11.8,17.9,2024-10-12T14:25:41.700Z,2024-10-12T16:33:13Z,5282987847,465,,5282642713,56,Back,5282643621,233,710,5282643551,285,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414243,710,7,2,80,48,5rurqie3qt1qav9ir5mkqinn,1,88.2,82.1,2024-10-12T14:25:41.701Z,2024-10-12T16:33:15Z,5282642821,56,Left,5282643571,233,665,5282642823,286,,5282987873,384,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414247,711,49,2,80,51,5rurqie3qt1qav9ir5mkqinn,1,90.1,74.7,2024-10-12T14:25:44.899Z,2024-10-12T14:25:45Z,,,,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414279,712,1,2,80,51,5rurqie3qt1qav9ir5mkqinn,1,90.1,74.7,2024-10-12T14:25:45.186Z,2024-10-12T14:25:47Z,5282642985,212,9.8,5282642981,140,80.8,5282642979,56,Center,5282642983,141,72.9,5282642987,213,3.27,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414283,713,1,2,80,53,5rurqie3qt1qav9ir5mkqinn,0,78.1,72,2024-10-12T14:25:47.058Z,2024-10-12T16:33:22Z,5282643455,141,44.4,5282988107,20,,5282643463,213,5.45,5282643007,56,Center,5282643445,2,,5282988103,223,,5282643451,140,94.3,5282643447,155,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,5282643459,212,,,,,,,,,,,,,,,,,,,,,,,25.3,,,,,,,,,,,,,
2733414303,666,43,2,80,56,spi3g782q7m4evjxn1sv6cfa,1,0,0,2024-10-12T14:25:49.797Z,2024-10-12T14:26:03Z,5282643131,178,0,5282643179,177,0,5282643135,56,Back,5282643133,182,0,5282643841,144,10,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414315,667,52,2,80,56,spi3g782q7m4evjxn1sv6cfa,1,1.9,48.8,2024-10-12T14:25:49.807Z,2024-10-12T16:33:26Z,5282988185,377,,,,,,,,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414565,668,1,2,81,21,spi3g782q7m4evjxn1sv6cfa,0,7.3,47.6,2024-10-12T14:26:14.389Z,2024-10-12T14:26:16Z,5282644399,212,50.7,5282644397,141,78.7,5282644393,56,Center,5282644391,199,,5282644459,189,,5282644403,1,,5282644401,213,0.43,5282644395,140,51.2,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414567,714,61,2,81,21,5rurqie3qt1qav9ir5mkqinn,1,46.8,13.5,2024-10-12T14:26:15.165Z,2024-10-12T14:26:16Z,5282644491,189,,5282644411,56,Back,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414611,669,1,2,81,23,spi3g782q7m4evjxn1sv6cfa,0,49,75.8,2024-10-12T14:26:17.013Z,2024-10-12T16:33:38Z,5282644661,213,0.11,5282644645,56,Left,5282644655,212,20.8,5282644653,141,79.3,5282644649,140,68.7,,,,,,,,,,5ibsbj2zqv62c94k5wijnayy2,C. Macário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414619,715,49,2,81,25,5rurqie3qt1qav9ir5mkqinn,1,34.1,17.3,2024-10-12T14:26:18.899Z,2024-10-12T14:26:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414659,716,1,2,81,29,5rurqie3qt1qav9ir5mkqinn,0,41.3,8.2,2024-10-12T14:26:22.643Z,2024-10-12T14:26:23Z,5282644923,1,,5282644917,141,0.0,5282644919,212,37.2,5282644921,213,6.11,5282644911,155,,5282644913,56,Right,5282644915,140,76.2,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414675,670,5,2,81,30,spi3g782q7m4evjxn1sv6cfa,1,25.8,101.6,2024-10-12T14:26:23.454Z,2024-10-12T14:43:31Z,5282645001,233,717,5282644997,56,Back,5282644999,347,,,,,,,,,,,,,,,,,5ibsbj2zqv62c94k5wijnayy2,C. Macário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414667,717,5,2,81,30,5rurqie3qt1qav9ir5mkqinn,0,74.2,-1.6,2024-10-12T14:26:23.454Z,2024-10-12T14:26:26Z,5282645051,233,670,5282644963,56,Right,5282644965,347,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414909,671,1,2,81,49,spi3g782q7m4evjxn1sv6cfa,1,30,100,2024-10-12T14:26:43.270Z,2024-10-12T14:26:45Z,5282646275,141,90.3,5282646277,212,8.0,5282646279,213,5.12,5282646269,107,,5282646273,140,33.0,5282646271,56,Back,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414949,672,1,2,81,51,spi3g782q7m4evjxn1sv6cfa,1,31.6,92.4,2024-10-12T14:26:45.029Z,2024-10-12T14:26:49Z,5282646497,141,97.4,5282646499,212,5.2,5282646501,213,2.44,5282646493,56,Back,5282646495,140,27.8,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414921,718,83,2,81,53,5rurqie3qt1qav9ir5mkqinn,0,74.1,8.5,2024-10-12T14:26:46.898Z,2024-10-12T14:27:21Z,5282648387,399,dm9vc2mqtbb982sx6kkd992ax,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414969,673,61,2,81,54,spi3g782q7m4evjxn1sv6cfa,0,25.3,99.8,2024-10-12T14:26:48.062Z,2024-10-12T14:30:22Z,5282646617,56,Back,,,,,,,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414961,719,1,2,81,55,5rurqie3qt1qav9ir5mkqinn,0,76.7,4.4,2024-10-12T14:26:48.483Z,2024-10-12T14:30:24Z,5282646561,56,Right,5282646565,141,9.5,5282646563,140,81.9,5282646569,213,0.57,5282646567,212,6.5,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733414987,674,1,2,81,57,spi3g782q7m4evjxn1sv6cfa,0,20.3,90.8,2024-10-12T14:26:50.840Z,2024-10-12T14:30:35Z,5282646735,1,,5282646725,56,Back,5282646727,140,39.9,5282646729,141,87.2,5282646733,213,6.16,5282646731,212,20.7,5282646723,157,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415013,720,8,2,82,0,5rurqie3qt1qav9ir5mkqinn,1,58,14.4,2024-10-12T14:26:53.554Z,2024-10-12T16:33:58Z,5282989565,385,,5282646871,56,Right,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415111,675,1,2,82,1,spi3g782q7m4evjxn1sv6cfa,1,37.2,73.5,2024-10-12T14:26:54.421Z,2024-10-12T14:27:01Z,5282647435,141,22.8,5282647441,1,,5282647431,56,Center,5282647433,140,53.3,5282647437,212,38.4,5282647439,213,5.17,,,,,,,5ibsbj2zqv62c94k5wijnayy2,C. Macário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415143,676,1,2,82,7,spi3g782q7m4evjxn1sv6cfa,1,68.5,21.2,2024-10-12T14:27:01.173Z,2024-10-12T14:27:04Z,5282647605,56,Center,5282647613,213,0.15,5282647611,212,20.2,5282647607,140,87.5,5282647609,141,25.6,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415149,677,1,2,82,11,spi3g782q7m4evjxn1sv6cfa,0,87.6,25.6,2024-10-12T14:27:04.405Z,2024-10-12T14:27:06Z,5282647653,213,2.02,5282647651,212,2.2,5282647649,141,28.5,5282647647,140,86.7,5282647721,233,721,5282647719,236,,5282647643,56,Center,5282647725,286,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415157,721,74,2,82,11,5rurqie3qt1qav9ir5mkqinn,1,13.1,71.1,2024-10-12T14:27:04.406Z,2024-10-12T14:47:40Z,5282647703,285,,5282647701,56,Back,5282647727,233,677,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415167,722,49,2,82,13,5rurqie3qt1qav9ir5mkqinn,1,23.9,64.2,2024-10-12T14:27:07.301Z,2024-10-12T14:27:07Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415281,723,1,2,82,16,5rurqie3qt1qav9ir5mkqinn,1,29.2,46.6,2024-10-12T14:27:09.794Z,2024-10-12T14:27:17Z,5282648275,212,19.3,5282648273,141,18.9,5282648271,140,25.0,5282648269,56,Back,5282648277,213,4.48,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415293,724,1,2,82,24,5rurqie3qt1qav9ir5mkqinn,1,25.9,16.4,2024-10-12T14:27:17.811Z,2024-10-12T16:34:17Z,5282648325,212,18.2,5282648321,140,12.7,5282648323,141,33.8,5282648319,56,Back,5282648327,213,2.43,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415359,725,1,2,82,27,5rurqie3qt1qav9ir5mkqinn,1,21.1,29.5,2024-10-12T14:27:20.995Z,2024-10-12T16:34:20Z,5282648637,213,1.56,5282648629,56,Back,5282648631,140,21.3,5282648633,141,64.8,5282648635,212,24.0,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415401,726,1,2,82,32,5rurqie3qt1qav9ir5mkqinn,1,26.4,53.9,2024-10-12T14:27:26.019Z,2024-10-12T14:27:29Z,5282648903,213,5.03,5282648895,140,32.8,5282648893,56,Back,5282648897,141,23.9,5282648899,212,21.5,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415527,727,1,2,82,35,5rurqie3qt1qav9ir5mkqinn,1,39.7,18.2,2024-10-12T14:27:29.300Z,2024-10-12T16:34:26Z,5282649571,213,5.87,5282649563,56,Right,5282649565,140,62.3,5282649567,141,2.9,5282649569,212,25.9,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415553,728,1,2,82,46,5rurqie3qt1qav9ir5mkqinn,1,79.4,8,2024-10-12T14:27:40.019Z,2024-10-12T14:27:42Z,5282649705,56,Right,5282649707,140,66.1,5282649709,141,7.1,5282649713,213,3.19,5282649711,212,14.0,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415571,729,1,2,82,49,5rurqie3qt1qav9ir5mkqinn,1,66.2,8.6,2024-10-12T14:27:42.723Z,2024-10-12T14:27:44Z,5282649827,213,1.33,5282649823,141,19.4,5282649819,56,Right,5282649821,140,67.9,5282649825,212,7.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415631,730,1,2,82,50,5rurqie3qt1qav9ir5mkqinn,1,71.1,27.2,2024-10-12T14:27:44.355Z,2024-10-12T16:34:38Z,5282650157,141,60.9,5282650159,212,23.8,5282650153,56,Center,5282650161,213,1.30,5282650155,140,77.2,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415651,731,1,2,82,56,5rurqie3qt1qav9ir5mkqinn,1,77.7,66,2024-10-12T14:27:49.523Z,2024-10-12T14:27:52Z,5282650265,141,84.7,5282650263,140,88.1,5282650259,56,Left,5282650267,212,16.8,5282650269,213,0.86,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415669,732,1,2,82,58,5rurqie3qt1qav9ir5mkqinn,1,84.7,82.3,2024-10-12T14:27:52.115Z,2024-10-12T14:27:54Z,5282650415,213,3.33,5282650413,212,11.1,5282650411,141,79.3,5282650407,56,Left,5282650409,140,74.3,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415695,733,1,2,83,0,5rurqie3qt1qav9ir5mkqinn,1,72.9,78.7,2024-10-12T14:27:54.099Z,2024-10-12T14:27:57Z,5282650561,213,3.65,5282650555,140,54.9,5282650557,141,63.3,5282650559,212,21.6,5282650553,56,Center,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415713,734,1,2,83,4,5rurqie3qt1qav9ir5mkqinn,1,53.4,59.4,2024-10-12T14:27:57.588Z,2024-10-12T14:28:00Z,5282650677,141,31.8,5282650681,212,20.5,5282650687,213,5.12,5282650673,56,Center,5282650675,140,61.2,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415723,735,1,2,83,6,5rurqie3qt1qav9ir5mkqinn,0,63.1,31.9,2024-10-12T14:28:00.165Z,2024-10-12T14:28:02Z,5282650773,56,Center,5282650771,155,,5282650779,212,31.5,5282650777,141,61.4,5282650781,213,0.69,5282650775,140,86.2,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415737,678,12,2,83,9,spi3g782q7m4evjxn1sv6cfa,1,14.3,29.2,2024-10-12T14:28:02.437Z,2024-10-12T14:28:04Z,5282650909,15,,5282650897,213,0.34,5282650889,56,Back,5282650891,140,31.9,5282650895,212,19.6,5282650893,141,38.8,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415753,679,1,2,83,11,spi3g782q7m4evjxn1sv6cfa,1,31.9,38.8,2024-10-12T14:28:05.318Z,2024-10-12T14:28:51Z,5282651001,3,,5282651003,56,Back,5282651011,213,3.05,5282651007,141,39.8,5282651009,212,7.8,5282651005,140,24.5,5282651015,156,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415757,680,1,2,83,13,spi3g782q7m4evjxn1sv6cfa,0,24.5,39.8,2024-10-12T14:28:06.869Z,2024-10-12T14:28:50Z,5282651035,212,19.7,5282651037,213,6.21,5282651029,56,Back,5282653781,155,,5282651033,141,37.6,5282651031,140,43.2,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415797,736,1,2,83,14,5rurqie3qt1qav9ir5mkqinn,1,52,63.9,2024-10-12T14:28:07.876Z,2024-10-12T14:28:12Z,5282651281,140,53.1,5282651293,213,4.79,5282651279,56,Center,5282651285,141,43.1,5282651289,212,14.2,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415869,737,1,2,83,19,5rurqie3qt1qav9ir5mkqinn,1,54.4,40.9,2024-10-12T14:28:12.515Z,2024-10-12T14:28:18Z,5282651695,140,75.5,5282651701,213,5.41,5282651693,56,Right,5282651691,155,,5282651703,1,,5282651697,141,2.2,5282651699,212,34.4,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733415943,738,1,2,83,25,5rurqie3qt1qav9ir5mkqinn,1,79.7,5.6,2024-10-12T14:28:18.628Z,2024-10-12T14:28:23Z,5282652057,140,70.0,5282652059,141,15.0,5282652061,212,12.0,5282652063,213,2.58,5282652055,56,Right,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
