id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId
2723233315,652,1,2,78,3,7kt37xy93vjy6wac8vq6fqz3g,1,37.3,43.1,2024-09-21T13:05:58.351Z,2024-09-21T13:06:01Z,5226957993,141,34.8,5226957991,140,46.8,5226957989,56,Back,5226958001,213,5.77,5226957997,212,11.5,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723233401,653,1,2,78,6,7kt37xy93vjy6wac8vq6fqz3g,0,47.8,38.9,2024-09-21T13:06:01.638Z,2024-09-21T13:06:04Z,5226958455,213,0.47,5226958441,56,Center,5226958457,1,,5226958453,212,34.8,5226958451,141,62.0,5226958445,140,77.4,5226958437,155,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723233453,792,1,2,78,10,dcdnoyf6kzhj46iyfm7xq43fy,1,22,30,2024-09-21T13:06:05.678Z,2024-09-21T13:06:07Z,5226958701,141,40.6,5226958699,140,27.5,5226958703,212,9.2,5226958697,56,Back,5226958705,213,0.90,5226958695,3,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723233459,793,49,2,78,11,dcdnoyf6kzhj46iyfm7xq43fy,1,28.1,42.5,2024-09-21T13:06:06.878Z,2024-09-21T13:06:07Z,,,,,,,,,,,,,,,,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723233503,794,1,2,78,12,dcdnoyf6kzhj46iyfm7xq43fy,1,28.1,42.5,2024-09-21T13:06:07.214Z,2024-09-21T13:06:09Z,5226958939,213,1.15,5226958931,56,Back,5226958937,212,8.1,5226958935,141,53.4,5226958933,140,31.3,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723233473,654,83,2,78,12,7kt37xy93vjy6wac8vq6fqz3g,0,73.9,57,2024-09-21T13:06:07.871Z,2024-09-21T13:06:12Z,5226959427,399,5t9mthxv6kthq6tnntv5q4fdh,,,,,,,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723233559,795,1,2,78,14,dcdnoyf6kzhj46iyfm7xq43fy,1,29.1,53.4,2024-09-21T13:06:08.942Z,2024-09-21T13:06:11Z,5226959257,56,Back,5226959259,140,19.9,5226959261,141,59.7,5226959263,212,10.6,5226959265,213,2.72,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723233619,796,1,2,78,16,dcdnoyf6kzhj46iyfm7xq43fy,1,19.7,59.7,2024-09-21T13:06:11.278Z,2024-09-21T13:06:14Z,5226959621,155,,5226959637,212,28.7,5226959623,56,Back,5226959631,141,88.9,5226959641,213,0.76,5226959625,140,39.4,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723233635,797,1,2,78,19,dcdnoyf6kzhj46iyfm7xq43fy,1,39.8,89.1,2024-09-21T13:06:14.750Z,2024-09-21T13:06:15Z,5226959727,140,33.8,5226959731,212,7.7,5226959729,141,95.7,5226959733,213,2.52,5226959725,56,Back,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723233757,798,1,2,78,20,dcdnoyf6kzhj46iyfm7xq43fy,1,33.8,95.7,2024-09-21T13:06:15.806Z,2024-09-21T13:06:23Z,5226960451,212,28.5,5226960445,56,Left,5226960449,141,96.6,5226960453,213,0.02,5226960447,140,60.9,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723233793,799,1,2,78,27,dcdnoyf6kzhj46iyfm7xq43fy,0,79.1,70.5,2024-09-21T13:06:22.894Z,2024-09-21T13:06:25Z,5226960669,56,Center,5226960677,141,58.5,5226960685,213,5.80,5226960673,140,93.8,5226960681,212,17.5,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723233815,655,52,2,78,30,7kt37xy93vjy6wac8vq6fqz3g,1,6.1,41.5,2024-09-21T13:06:25.646Z,2024-09-21T13:06:25Z,,,,,,,,,,,,,,,,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723233895,656,1,2,78,32,7kt37xy93vjy6wac8vq6fqz3g,1,6.7,44.5,2024-09-21T13:06:27.750Z,2024-09-21T13:06:35Z,5226961253,141,80.5,5226961247,123,,5226961251,140,22.1,5226961255,212,29.3,5226961249,56,Back,5226961257,213,0.99,5226961279,287,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723234067,657,1,2,78,40,7kt37xy93vjy6wac8vq6fqz3g,1,46.5,92.6,2024-09-21T13:06:35.526Z,2024-09-21T13:06:37Z,5226962201,141,76.6,5226962199,140,43.5,5226962203,212,11.3,5226962197,56,Back,5226962205,213,4.43,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723234153,658,1,2,78,42,7kt37xy93vjy6wac8vq6fqz3g,1,43.2,81.8,2024-09-21T13:06:37.807Z,2024-09-21T13:06:41Z,5226962655,141,87.2,5226962649,56,Back,5226962659,212,13.3,5226962651,140,31.0,5226962663,213,2.86,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723234353,659,1,2,78,46,7kt37xy93vjy6wac8vq6fqz3g,1,33.7,81.7,2024-09-21T13:06:41.343Z,2024-09-21T13:06:49Z,5226963701,56,Back,5226963709,213,4.31,5226963703,140,25.7,5226963707,212,21.4,5226963705,141,52.7,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723234437,660,1,2,78,54,7kt37xy93vjy6wac8vq6fqz3g,1,33.2,49.4,2024-09-21T13:06:48.975Z,2024-09-21T13:06:52Z,5226964199,213,5.22,5226964191,56,Back,5226964193,140,47.1,5226964197,212,29.9,5226964195,141,11.0,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723234599,661,1,2,78,57,7kt37xy93vjy6wac8vq6fqz3g,1,54.5,11.4,2024-09-21T13:06:51.911Z,2024-09-21T13:06:58Z,5226964995,212,27.8,5226964989,56,Right,5226964997,213,6.13,5226964993,141,5.2,5226964991,140,80.7,,,,,,,,,,coq2v02vrvkhdlsio0pactkru,K. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723234651,662,1,2,79,2,7kt37xy93vjy6wac8vq6fqz3g,0,93,15,2024-09-21T13:06:57.870Z,2024-09-21T13:06:59Z,5226965203,213,1.53,5226965193,56,Center,5226965191,155,,5226965199,212,23.1,5226965195,140,93.8,5226965189,2,,5226965197,141,49.0,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723234679,800,12,2,79,5,dcdnoyf6kzhj46iyfm7xq43fy,1,10.3,49.3,2024-09-21T13:07:00.414Z,2024-09-21T13:07:01Z,5226965329,212,4.5,5226965323,56,Back,5226965327,141,51.9,5226965331,213,0.41,5226965371,15,,5226965325,140,14.2,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723234705,801,49,2,79,7,dcdnoyf6kzhj46iyfm7xq43fy,1,14.8,52.2,2024-09-21T13:07:02.224Z,2024-09-21T13:07:02Z,,,,,,,,,,,,,,,,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723234733,802,1,2,79,7,dcdnoyf6kzhj46iyfm7xq43fy,1,14.8,52.2,2024-09-21T13:07:02.542Z,2024-09-21T13:07:04Z,5226965637,212,15.0,5226965631,56,Back,5226965639,213,6.24,5226965633,140,29.1,5226965635,141,51.3,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723234773,803,1,2,79,9,dcdnoyf6kzhj46iyfm7xq43fy,1,28.9,54.2,2024-09-21T13:07:03.982Z,2024-09-21T13:07:06Z,5226965929,213,1.25,5226965909,140,37.0,5226965919,141,92.4,5226965905,56,Back,5226965923,212,27.3,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723234803,663,45,2,79,11,7kt37xy93vjy6wac8vq6fqz3g,0,62.2,7.3,2024-09-21T13:07:05.951Z,2024-09-21T13:28:23Z,5226966063,285,,5226966585,233,804,5226966059,56,Right,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723234881,804,3,2,79,11,dcdnoyf6kzhj46iyfm7xq43fy,1,37.8,92.7,2024-09-21T13:07:05.951Z,2024-09-21T13:28:22Z,5226966561,233,663,5226966513,286,,5226966511,56,Back,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723234957,805,1,2,79,16,dcdnoyf6kzhj46iyfm7xq43fy,1,43.7,90.3,2024-09-21T13:07:11.358Z,2024-09-21T13:07:15Z,5226966945,141,81.4,5226966943,140,29.3,5226966941,56,Back,5226966949,213,3.52,5226966947,212,16.3,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723235057,806,1,2,79,20,dcdnoyf6kzhj46iyfm7xq43fy,1,30.1,70.9,2024-09-21T13:07:15.438Z,2024-09-21T13:07:20Z,5226967483,140,29.8,5226967485,141,26.4,5226967487,212,30.3,5226967489,213,4.70,5226967481,56,Back,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723235119,807,1,2,79,25,dcdnoyf6kzhj46iyfm7xq43fy,1,31.2,21.8,2024-09-21T13:07:20.063Z,2024-09-21T13:07:22Z,5226967831,141,5.9,5226967827,56,Back,5226967829,140,38.0,5226967835,213,5.30,5226967833,212,13.0,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723235195,808,1,2,79,27,dcdnoyf6kzhj46iyfm7xq43fy,1,37.5,5.9,2024-09-21T13:07:22.495Z,2024-09-21T13:07:25Z,5226968299,140,29.1,5226968309,213,2.14,5226968297,56,Back,5226968301,141,26.2,5226968303,212,16.4,,,,,,,,,,d1fnp3b9t3mfz4aj2csayfhwq,K. Seike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723235289,809,1,2,79,30,dcdnoyf6kzhj46iyfm7xq43fy,1,28.5,27,2024-09-21T13:07:25.711Z,2024-09-21T13:07:29Z,5226968751,141,49.3,5226968747,56,Back,5226968753,212,16.3,5226968755,213,1.95,5226968749,140,22.7,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723235387,810,1,2,79,34,dcdnoyf6kzhj46iyfm7xq43fy,1,23.8,49.1,2024-09-21T13:07:28.990Z,2024-09-21T13:07:32Z,5226969223,140,30.3,5226969221,56,Back,5226969225,141,49.7,5226969227,212,6.8,5226969231,213,0.06,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723235597,811,1,2,79,37,dcdnoyf6kzhj46iyfm7xq43fy,1,33.6,49.1,2024-09-21T13:07:31.967Z,2024-09-21T13:07:40Z,5226970345,141,24.6,5226970343,140,46.8,5226970349,213,5.41,5226970341,56,Back,5226970347,212,21.7,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723235637,812,1,2,79,45,dcdnoyf6kzhj46iyfm7xq43fy,1,43.5,24.1,2024-09-21T13:07:40.559Z,2024-09-21T13:07:42Z,5226970635,140,41.2,5226970637,141,11.0,5226970633,56,Back,5226970641,213,4.45,5226970639,212,9.2,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723235695,813,1,2,79,47,dcdnoyf6kzhj46iyfm7xq43fy,1,41.2,11,2024-09-21T13:07:42.558Z,2024-09-21T13:07:45Z,5226971001,56,Back,5226971009,213,2.06,5226971003,140,35.2,5226971007,212,13.3,5226971005,141,28.3,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723235779,814,1,2,79,49,dcdnoyf6kzhj46iyfm7xq43fy,1,38.8,29.1,2024-09-21T13:07:44.734Z,2024-09-21T13:07:48Z,5226971493,141,29.5,5226971489,56,Back,5226971495,212,4.5,5226971499,213,0.06,5226971491,140,43.1,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723235803,815,1,2,79,53,dcdnoyf6kzhj46iyfm7xq43fy,1,41.6,30.9,2024-09-21T13:07:48.799Z,2024-09-21T13:07:50Z,5226971681,212,7.9,5226971675,56,Back,5226971677,140,34.2,5226971683,213,3.34,5226971679,141,28.6,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723235943,816,1,2,79,55,dcdnoyf6kzhj46iyfm7xq43fy,1,33,29.8,2024-09-21T13:07:50.335Z,2024-09-21T13:07:56Z,5226972465,212,18.5,5226972457,56,Back,5226972467,213,1.52,5226972463,141,57.0,5226972461,140,33.9,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723236041,817,1,2,80,1,dcdnoyf6kzhj46iyfm7xq43fy,1,34.1,50.6,2024-09-21T13:07:56.799Z,2024-09-21T13:08:01Z,5226973017,213,4.99,5226973015,212,26.8,5226973011,140,41.0,5226973013,141,12.6,5226973009,56,Back,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723236207,818,1,2,80,5,dcdnoyf6kzhj46iyfm7xq43fy,1,46.9,12,2024-09-21T13:08:00.879Z,2024-09-21T13:08:08Z,5226973933,213,2.34,5226973927,140,38.8,5226973931,212,12.2,5226973929,141,24.9,5226973921,56,Back,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723236237,819,1,2,80,13,dcdnoyf6kzhj46iyfm7xq43fy,1,33.3,41.6,2024-09-21T13:08:07.967Z,2024-09-21T13:08:09Z,5226974047,212,5.9,5226974041,140,30.4,5226974049,213,2.11,5226974039,56,Back,5226974043,141,49.1,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723236283,820,1,2,80,14,dcdnoyf6kzhj46iyfm7xq43fy,1,29.5,47.6,2024-09-21T13:08:09.150Z,2024-09-21T13:08:11Z,5226974317,213,5.32,5226974311,140,36.5,5226974313,141,31.9,5226974315,212,13.0,5226974309,56,Back,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723236297,821,61,2,80,16,dcdnoyf6kzhj46iyfm7xq43fy,0,34.9,31.6,2024-09-21T13:08:11.071Z,2024-09-21T13:08:11Z,5226974363,56,Back,,,,,,,,,,,,,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723236345,664,3,2,80,17,7kt37xy93vjy6wac8vq6fqz3g,0,64,66.8,2024-09-21T13:08:12.542Z,2024-09-21T13:31:56Z,5226974625,56,Center,5226974627,286,,5226974691,233,822,,,,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723236337,822,7,2,80,17,dcdnoyf6kzhj46iyfm7xq43fy,0,36,33.2,2024-09-21T13:08:12.543Z,2024-09-21T13:31:56Z,5226974675,233,664,5226974581,56,Back,5226974583,285,,,,,,,,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723236371,665,49,2,80,19,7kt37xy93vjy6wac8vq6fqz3g,1,68.1,61.7,2024-09-21T13:08:14.640Z,2024-09-21T13:08:14Z,,,,,,,,,,,,,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723236471,666,4,2,80,21,7kt37xy93vjy6wac8vq6fqz3g,1,73.6,60,2024-09-21T13:08:16.366Z,2024-09-21T13:08:20Z,5226975397,233,823,5226975357,152,,5226975355,56,Center,5226975361,286,,5226975359,265,,5226975353,13,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723236421,823,4,2,80,21,dcdnoyf6kzhj46iyfm7xq43fy,0,26.4,40,2024-09-21T13:08:16.367Z,2024-09-21T13:08:25Z,5226975083,152,,5226975421,233,666,5226976153,55,824,5226975073,13,,5226975091,285,,5226975077,56,Back,5226975085,265,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723236529,824,17,2,80,26,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2024-09-21T13:08:21.171Z,2024-09-21T13:08:24Z,5226976129,55,823,5226976127,13,243,5226976125,393,,5226976123,31,,,,,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723238039,667,13,2,81,34,7kt37xy93vjy6wac8vq6fqz3g,1,77.8,58.4,2024-09-21T13:09:29.337Z,2024-09-21T13:09:40Z,5226984349,18,,5226985495,458,,5226985493,103,56.9,5226984347,26,,5226985489,85,,5226985497,230,99.7,5226984981,20,,5226984351,56,Center,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,5226985491,102,,53.3,5226985499,231,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2723238071,668,5,2,81,36,7kt37xy93vjy6wac8vq6fqz3g,0,101,58.4,2024-09-21T13:09:31.632Z,2024-09-21T13:26:15Z,5226984543,56,Center,5226984545,346,,5226989019,233,826,,,,,,,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723238845,826,5,2,81,36,dcdnoyf6kzhj46iyfm7xq43fy,1,-1,41.6,2024-09-21T13:09:31.632Z,2024-09-21T13:10:13Z,5226988911,56,Back,5226989007,233,668,5226988913,346,,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723238463,669,18,2,81,57,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-09-21T13:09:52.094Z,2024-09-21T13:09:52Z,5226986813,59,25,5226986809,42,,5226986903,55,670,5226986811,44,Forward,,,,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723238469,670,19,2,81,57,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-09-21T13:09:52.095Z,2024-09-21T13:09:53Z,5226986853,44,Forward,5226986847,59,11,5226986845,145,9,5226986851,293,3,5226986841,42,,5226986849,292,9,5226986855,55,669,,,,2hbrb48fqcvv05srmzclbyp2i,E. Bissell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723238857,827,1,2,82,12,dcdnoyf6kzhj46iyfm7xq43fy,1,5.4,49.9,2024-09-21T13:10:07.811Z,2024-09-21T13:11:37Z,5226998255,56,Back,5226998257,140,8.5,5226998267,237,,5226998263,213,6.12,5226998253,124,,5226998437,189,,5226998259,141,49.1,5226998261,212,3.3,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723238919,829,1,2,82,17,dcdnoyf6kzhj46iyfm7xq43fy,0,7.7,44.5,2024-09-21T13:10:12.367Z,2024-09-21T13:12:04Z,5226989311,140,6.4,5226989319,212,3.7,5226989315,141,39.5,5226989321,213,4.33,5226989307,56,Back,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723238925,671,61,2,82,17,7kt37xy93vjy6wac8vq6fqz3g,1,95.2,62,2024-09-21T13:10:12.825Z,2024-09-21T13:14:21Z,5226989341,56,Center,,,,,,,,,,,,,,,,,,,,,,coq2v02vrvkhdlsio0pactkru,K. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723238953,672,5,2,82,18,7kt37xy93vjy6wac8vq6fqz3g,0,101.4,64,2024-09-21T13:10:13.727Z,2024-09-21T13:26:16Z,5226989479,346,,5226989507,233,830,5226989477,56,Center,,,,,,,,,,,,,,,,coq2v02vrvkhdlsio0pactkru,K. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723238947,830,5,2,82,18,dcdnoyf6kzhj46iyfm7xq43fy,1,-1.4,36,2024-09-21T13:10:13.727Z,2024-09-21T13:26:16Z,5226989485,233,672,5226989451,56,Back,5226989453,346,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723239409,831,1,2,82,37,dcdnoyf6kzhj46iyfm7xq43fy,1,5,61.5,2024-09-21T13:10:32.559Z,2024-09-21T13:10:35Z,5226991845,56,Back,5226991859,213,4.65,5226991851,141,49.6,5226991847,140,4.5,5226991867,237,,5226991843,124,,5226991855,212,8.1,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723239451,832,1,2,82,40,dcdnoyf6kzhj46iyfm7xq43fy,1,4.6,49,2024-09-21T13:10:35.312Z,2024-09-21T13:10:38Z,5226992097,212,33.3,5226992101,1,,5226992095,141,24.9,5226992089,157,,5226992099,213,5.77,5226992091,56,Back,5226992093,140,32.2,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723239457,833,61,2,82,42,dcdnoyf6kzhj46iyfm7xq43fy,0,29.5,25.9,2024-09-21T13:10:37.871Z,2024-09-21T13:10:38Z,5226992137,56,Back,,,,,,,,,,,,,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723239465,673,49,2,82,43,7kt37xy93vjy6wac8vq6fqz3g,1,66.5,69.3,2024-09-21T13:10:38.545Z,2024-09-21T13:10:38Z,,,,,,,,,,,,,,,,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723239529,674,1,2,82,45,7kt37xy93vjy6wac8vq6fqz3g,1,66.3,70.8,2024-09-21T13:10:40.025Z,2024-09-21T13:10:42Z,5226992601,212,19.2,5226992597,141,90.9,5226992595,140,53.5,5226992591,56,Left,5226992605,213,2.35,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723239607,675,1,2,82,47,7kt37xy93vjy6wac8vq6fqz3g,1,54,90.2,2024-09-21T13:10:42.489Z,2024-09-21T13:10:46Z,5226992977,212,13.6,5226992975,141,80.3,5226992979,213,5.77,5226992971,56,Left,5226992973,140,65.3,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723239631,676,1,2,82,51,7kt37xy93vjy6wac8vq6fqz3g,1,65.3,80.3,2024-09-21T13:10:45.985Z,2024-09-21T13:10:47Z,5226993089,140,69.8,5226993095,213,1.00,5226993091,141,91.1,5226993093,212,8.7,5226993087,56,Left,,,,,,,,,,coq2v02vrvkhdlsio0pactkru,K. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723239681,677,1,2,82,52,7kt37xy93vjy6wac8vq6fqz3g,1,69.8,91.1,2024-09-21T13:10:46.952Z,2024-09-21T13:10:51Z,5226993387,213,6.20,5226993385,212,19.8,5226993381,140,88.6,5226993383,141,88.7,5226993379,56,Left,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
