id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2722856237,378,1,1,42,38,8l30dsub3sutr6j3ruvk650xc,1,55.2,49.3,2024-09-20T18:42:59.909Z,2024-09-20T18:43:03Z,5224930777,56,Center,5224930783,141,36.9,5224930787,213,4.92,5224930785,212,8.6,5224930781,140,56.9,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856249,379,50,1,42,42,8l30dsub3sutr6j3ruvk650xc,1,63,29,2024-09-20T18:43:03.591Z,2024-09-23T14:15:00Z,5224930845,56,Center,5224930919,233,383,5224930847,286,,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856251,383,7,1,42,42,spi3g782q7m4evjxn1sv6cfa,0,37,71,2024-09-20T18:43:03.592Z,2024-09-23T14:15:00Z,5224930861,56,Back,5224930897,233,379,5236591761,385,,5224930863,285,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856257,380,43,1,42,42,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-09-20T18:43:04.133Z,2024-09-20T18:43:30Z,5224930877,185,0,5224934215,144,12,5224930879,56,Center,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856305,381,1,1,42,43,8l30dsub3sutr6j3ruvk650xc,1,63,24,2024-09-20T18:43:04.901Z,2024-09-20T18:43:31Z,5224931111,56,Right,5224931125,213,4.78,5224931121,212,10.8,5224931117,141,8.2,5224931113,140,63.7,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856315,382,1,1,42,44,8l30dsub3sutr6j3ruvk650xc,1,64.1,8.2,2024-09-20T18:43:05.589Z,2024-09-20T18:43:06Z,5224931193,141,9.7,5224931197,212,4.5,5224931187,56,Right,5224931203,213,2.91,5224931189,140,59.9,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856365,383,1,1,42,45,8l30dsub3sutr6j3ruvk650xc,1,59.9,9.7,2024-09-20T18:43:06.437Z,2024-09-20T18:43:08Z,5224931459,56,Right,5224931467,141,13.4,5224931475,213,1.07,5224931471,212,2.9,5224931463,140,61.2,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856441,384,1,1,42,46,8l30dsub3sutr6j3ruvk650xc,1,61.2,18.2,2024-09-20T18:43:08.276Z,2024-09-20T18:43:12Z,5224931927,141,29.4,5224931931,213,2.39,5224931923,56,Center,5224931929,212,11.2,5224931925,140,53.4,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856551,385,1,1,42,50,8l30dsub3sutr6j3ruvk650xc,1,55.5,29.8,2024-09-20T18:43:12.069Z,2024-09-20T18:43:17Z,5224932465,140,68.2,5224932471,213,0.90,5224932463,56,Center,5224932469,212,21.4,5224932467,141,54.5,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856557,386,50,1,42,56,8l30dsub3sutr6j3ruvk650xc,1,61.5,44.8,2024-09-20T18:43:17.590Z,2024-09-20T19:17:23Z,5224932513,56,Center,5224932515,286,,5224932739,233,384,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856581,384,7,1,42,56,spi3g782q7m4evjxn1sv6cfa,1,38.5,55.2,2024-09-20T18:43:17.591Z,2024-09-23T14:15:14Z,5224932705,233,386,5236591973,383,,5224932617,56,Back,5224932619,285,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856587,385,49,1,42,57,spi3g782q7m4evjxn1sv6cfa,1,41.5,47.9,2024-09-20T18:43:18.663Z,2024-09-20T18:43:19Z,,,,,,,,,,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856683,386,1,1,42,58,spi3g782q7m4evjxn1sv6cfa,1,43.3,48.8,2024-09-20T18:43:19.444Z,2024-09-20T18:43:22Z,5224933175,140,49.1,5224933181,213,0.57,5224933177,141,54.6,5224933179,212,7.3,5224933173,56,Back,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856703,387,45,1,43,0,8l30dsub3sutr6j3ruvk650xc,0,51.7,46.7,2024-09-20T18:43:21.490Z,2024-09-23T14:15:29Z,5224933399,233,387,5224933291,285,,5224933289,56,Center,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856705,387,3,1,43,0,spi3g782q7m4evjxn1sv6cfa,1,48.3,53.3,2024-09-20T18:43:21.490Z,2024-09-23T14:15:35Z,5224933315,286,,5224933313,56,Back,5236592333,464,,5224933363,233,387,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856717,388,83,1,43,1,8l30dsub3sutr6j3ruvk650xc,0,53,46.9,2024-09-20T18:43:22.924Z,2024-09-20T18:45:43Z,5224934241,399,27oce8op8b7a6fmyp8utoz5gq,,,,,,,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856789,388,1,1,43,2,spi3g782q7m4evjxn1sv6cfa,1,47.3,58.8,2024-09-20T18:43:23.514Z,2024-09-20T18:43:26Z,5224933767,213,2.82,5224933763,141,61.2,5224933759,56,Back,5224933761,140,42.6,5224933765,212,5.2,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856867,389,1,1,43,4,spi3g782q7m4evjxn1sv6cfa,1,43.7,67.8,2024-09-20T18:43:25.554Z,2024-09-20T18:43:30Z,5224934191,140,59.1,5224934195,212,25.1,5224934197,213,0.87,5224934193,141,96.0,5224934189,56,Left,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722856981,389,83,1,43,14,8l30dsub3sutr6j3ruvk650xc,0,24.2,15.2,2024-09-20T18:43:35.926Z,2024-09-20T18:45:45Z,5224935307,399,dm9vc2mqtbb982sx6kkd992ax,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722857077,390,1,1,43,16,spi3g782q7m4evjxn1sv6cfa,1,73.7,86.8,2024-09-20T18:43:37.444Z,2024-09-20T18:43:40Z,5224935267,213,3.39,5224935263,141,80.5,5224935259,56,Left,5224935261,140,57.9,5224935265,212,17.1,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722857173,391,1,1,43,19,spi3g782q7m4evjxn1sv6cfa,1,56.1,67.9,2024-09-20T18:43:40.915Z,2024-09-20T18:43:43Z,5224935777,141,44.6,5224935781,213,4.11,5224935779,212,19.2,5224935773,56,Back,5224935775,140,45.8,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722857265,392,1,1,43,22,spi3g782q7m4evjxn1sv6cfa,1,47,41.8,2024-09-20T18:43:43.419Z,2024-09-20T18:43:47Z,5224936269,212,30.2,5224936271,213,5.51,5224936261,140,67.5,5224936265,141,10.6,5224936257,56,Right,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722857401,393,1,1,43,25,spi3g782q7m4evjxn1sv6cfa,1,70,10.1,2024-09-20T18:43:47.074Z,2024-09-20T18:43:52Z,5224936997,140,82.1,5224937001,212,13.4,5224936999,141,3.8,5224936995,56,Right,5224937003,213,5.96,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722857417,394,1,1,43,30,spi3g782q7m4evjxn1sv6cfa,1,71,13.5,2024-09-20T18:43:52.314Z,2024-09-20T18:43:53Z,5224937137,141,20.1,5224937123,56,Right,5224937149,213,0.70,5224937127,140,76.1,5224937143,212,7.0,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722857493,395,1,1,43,31,spi3g782q7m4evjxn1sv6cfa,1,76.1,20.1,2024-09-20T18:43:53.158Z,2024-09-20T18:43:56Z,5224937561,212,18.3,5224937555,56,Right,5224937557,140,93.4,5224937559,141,16.7,5224937563,213,6.16,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722857541,396,1,1,43,33,spi3g782q7m4evjxn1sv6cfa,1,96.1,23.1,2024-09-20T18:43:54.954Z,2024-09-23T14:16:15Z,5224937845,56,Center,5224938683,154,,5224937851,212,14.3,5224937853,213,2.07,5224937847,140,89.6,5224938681,210,15,5224937849,141,41.6,5224939661,195,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722857549,397,15,1,43,34,spi3g782q7m4evjxn1sv6cfa,1,93,44,2024-09-20T18:43:55.890Z,2024-09-23T14:16:34Z,5224938713,154,,5224938719,102,51.3,5224938727,147,45.7,5224937881,56,Center,5224938767,233,390,5224938731,231,48.9,5224938123,82,,5224938709,78,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,5224937877,22,,5224938711,29,,,5224938715,55,396,5236592985,100,,5224938723,328,,5224938729,230,100,5224938119,20,,5224938725,146,,5224938721,103,5236592983,215,94.6,19,5224937879,17,
2722857529,390,10,1,43,34,8l30dsub3sutr6j3ruvk650xc,1,7.3,58.3,2024-09-20T18:43:55.990Z,2024-09-23T14:16:18Z,5224937791,56,Back,5224937789,94,,5224938847,233,397,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722858995,405,61,1,43,35,spi3g782q7m4evjxn1sv6cfa,1,92.2,37.9,2024-09-20T18:43:56.804Z,2024-09-23T14:16:36Z,5224945817,56,Center,,,,,,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722857563,391,52,1,43,37,8l30dsub3sutr6j3ruvk650xc,1,8.3,51.9,2024-09-20T18:43:59.110Z,2024-09-23T14:16:42Z,5236593083,376,,,,,,,,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722857955,392,1,1,43,50,8l30dsub3sutr6j3ruvk650xc,1,9,50.6,2024-09-20T18:44:11.455Z,2024-09-20T18:44:24Z,5224940691,189,,5224940117,141,94.4,5224940123,1,,5224940119,212,38.0,5224940113,56,Back,5224940115,140,31.5,5224940111,199,,5224940121,213,0.90,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722857963,393,1,1,43,53,8l30dsub3sutr6j3ruvk650xc,0,31.9,92.6,2024-09-20T18:44:14.416Z,2024-09-23T14:17:17Z,5224940197,189,,5236593613,140,34.8,5236593617,212,12.7,5224940163,56,Back,5236593621,213,4.95,5236593615,141,74.4,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722857949,398,8,1,43,56,spi3g782q7m4evjxn1sv6cfa,1,65.4,31.8,2024-09-20T18:44:17.384Z,2024-09-23T14:17:05Z,5236593505,383,,5224940091,56,Center,,,,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722857967,399,49,1,43,57,spi3g782q7m4evjxn1sv6cfa,1,65.4,31.8,2024-09-20T18:44:19.004Z,2024-09-23T14:17:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722858103,400,1,1,43,58,spi3g782q7m4evjxn1sv6cfa,1,65.4,31.8,2024-09-20T18:44:20.264Z,2024-09-20T18:44:26Z,5224940901,212,11.1,5224940895,56,Center,5224940899,141,38.9,5224940903,213,0.45,5224940897,140,74.9,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722858171,401,1,1,44,4,spi3g782q7m4evjxn1sv6cfa,1,72.3,46.6,2024-09-20T18:44:25.994Z,2024-09-20T18:44:29Z,5224941189,141,59.3,5224941187,140,60.5,5224941193,213,2.53,5224941191,212,15.1,5224941185,56,Center,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722858237,402,1,1,44,8,spi3g782q7m4evjxn1sv6cfa,1,59.6,53.6,2024-09-20T18:44:29.384Z,2024-09-20T18:44:32Z,5224941507,1,,5224941503,212,33.0,5224941497,56,Right,5224941499,140,71.6,5224941495,155,,5224941501,141,8.8,5224941505,213,5.10,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722858289,403,1,1,44,10,spi3g782q7m4evjxn1sv6cfa,1,69.9,6.7,2024-09-20T18:44:32.154Z,2024-09-20T18:44:34Z,5224941755,56,Right,5224941761,212,9.8,5224941763,213,0.89,5224941753,3,,5224941759,141,17.9,5224941757,140,75.8,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722858305,404,4,1,44,12,spi3g782q7m4evjxn1sv6cfa,1,73.6,19,2024-09-20T18:44:34.197Z,2024-09-20T18:47:40Z,5224942021,152,,5224942025,265,,5224942019,56,Right,5224942029,286,,5224942017,13,,5224942061,233,394,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722858297,394,4,1,44,12,8l30dsub3sutr6j3ruvk650xc,0,26.4,81,2024-09-20T18:44:34.198Z,2024-09-20T18:47:41Z,5224941981,152,,5224941985,285,,5224941983,265,,5224941979,56,Back,5224942079,233,404,5224941977,13,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722859281,406,1,1,44,52,spi3g782q7m4evjxn1sv6cfa,0,69.9,23,2024-09-20T18:45:13.364Z,2024-09-23T14:17:56Z,5224947409,2,,5236594217,223,,5224947421,141,69.1,5224947425,213,0.99,5224947415,152,,5224947411,5,,5236594219,72,,5224947427,1,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,5224947413,155,,5224947419,140,89.3,,5224947423,212,37.4,5224947417,56,Center,,,,,,,,,,,,,,,,,,,,,
2722859275,395,44,1,44,54,8l30dsub3sutr6j3ruvk650xc,1,10.5,32.9,2024-09-20T18:45:15.477Z,2024-09-23T14:18:16Z,5224947381,56,Back,5224947637,233,407,5224947383,285,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722859285,407,44,1,44,54,spi3g782q7m4evjxn1sv6cfa,0,89.5,67.1,2024-09-20T18:45:15.478Z,2024-09-23T14:18:17Z,5224947653,233,395,5224947443,286,,5224947439,56,Center,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722859305,396,12,1,44,54,8l30dsub3sutr6j3ruvk650xc,1,10,36.3,2024-09-20T18:45:15.622Z,2024-09-23T14:18:18Z,5224947543,141,24.1,5224947547,213,5.64,5224947541,140,20.6,5224947539,56,Back,5224947585,15,,5224947545,212,13.9,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722859383,408,1,1,44,59,spi3g782q7m4evjxn1sv6cfa,1,86.9,84.1,2024-09-20T18:45:20.844Z,2024-09-20T18:45:22Z,5224948023,56,Left,5224948029,140,89.7,5224948039,213,1.13,5224948037,212,6.9,5224948035,141,93.2,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722859637,399,70,1,45,0,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-09-20T18:45:21.600Z,2024-09-20T18:45:35Z,5224949369,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722859455,409,1,1,45,1,spi3g782q7m4evjxn1sv6cfa,1,89.7,93.2,2024-09-20T18:45:22.744Z,2024-09-23T14:18:30Z,5236594807,20,,5224948401,2,,5224948405,56,Center,5224948413,213,4.87,5224948411,212,33.9,5224948415,1,,5236594805,223,,5224949899,210,13,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,5224949903,154,,5224948409,141,43.9,1,5224948403,155,,5224948407,140,94.7,,,,,,,,,,,,,,,,,,,,,
2722859463,397,43,1,45,2,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-09-20T18:45:23.520Z,2024-09-23T14:19:25Z,5236595739,144,44,5224948657,233,410,5224948435,285,0,5224948433,56,Back,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722859475,410,43,1,45,2,spi3g782q7m4evjxn1sv6cfa,1,0,0,2024-09-20T18:45:23.520Z,2024-09-23T14:19:38Z,5224948521,56,Center,5224948523,286,0,5236596081,144,44,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722859491,411,13,1,45,2,spi3g782q7m4evjxn1sv6cfa,1,92,45.4,2024-09-20T18:45:23.560Z,2024-09-23T14:18:44Z,5224949967,55,409,5224949963,29,,5224948583,56,Center,5224949317,328,,5224949971,102,37.5,5224949311,15,,5224949973,103,5.6,5224949979,231,49.1,anghujtc4achyb9mflowgg9n9,M. Bright,5224949977,230,100,5224950463,17,,,5224949961,75,,5224949965,154,,5224949309,24,,,,,,,,,,,,,,,,,,,
2722859483,398,5,1,45,4,8l30dsub3sutr6j3ruvk650xc,1,-1,61.9,2024-09-20T18:45:26.086Z,2024-09-20T18:46:58Z,5224948551,346,,5224948549,56,Back,5224948741,233,412,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722859511,412,5,1,45,4,spi3g782q7m4evjxn1sv6cfa,0,101,38.1,2024-09-20T18:45:26.086Z,2024-09-20T18:46:59Z,5224948695,346,,5224948777,233,398,5224948693,56,Center,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722860011,400,1,1,45,20,8l30dsub3sutr6j3ruvk650xc,1,4.7,52.1,2024-09-20T18:45:42.071Z,2024-09-20T18:46:14Z,5224951651,213,0.28,5224951645,140,40.2,5224951641,124,,5224951649,212,38.8,5224951643,56,Back,5224951647,141,67.8,5224951657,74,,5224954651,189,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,5224951653,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722860021,401,61,1,45,21,8l30dsub3sutr6j3ruvk650xc,1,40.2,67.8,2024-09-20T18:45:43.227Z,2024-09-20T18:46:15Z,5224951705,56,Back,5224954861,189,,,,,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722859955,413,61,1,45,26,spi3g782q7m4evjxn1sv6cfa,1,57.6,20.4,2024-09-20T18:45:48.064Z,2024-09-20T18:45:48Z,5224951333,56,Right,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722859985,414,49,1,45,28,spi3g782q7m4evjxn1sv6cfa,1,70.1,36,2024-09-20T18:45:50.124Z,2024-09-20T18:45:50Z,,,,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722860017,415,1,1,45,28,spi3g782q7m4evjxn1sv6cfa,1,70.1,36,2024-09-20T18:45:50.244Z,2024-09-20T18:45:51Z,5224951689,141,27.1,5224951687,140,80.5,5224951685,56,Center,5224951695,213,5.78,5224951691,212,12.5,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722860025,416,1,1,45,29,spi3g782q7m4evjxn1sv6cfa,0,80.5,27.1,2024-09-20T18:45:51.274Z,2024-09-20T18:46:01Z,5224951743,140,88.9,5224951749,213,0.37,5224951747,212,9.5,5224952041,286,,5224952037,233,402,5224952035,236,,5224951745,141,32.1,5224951741,56,Center,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722860073,402,74,1,45,29,8l30dsub3sutr6j3ruvk650xc,1,12.1,68.4,2024-09-20T18:45:51.275Z,2024-09-20T18:48:07Z,5224952013,56,Back,5224952017,285,,5224952071,233,416,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722860115,403,83,1,45,33,8l30dsub3sutr6j3ruvk650xc,0,19.2,83,2024-09-20T18:45:54.669Z,2024-09-20T18:48:09Z,5224952589,399,2m6wew2746q1xsoio3703t8t1,,,,,,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722860155,417,1,1,45,34,spi3g782q7m4evjxn1sv6cfa,1,85.3,14.4,2024-09-20T18:45:55.874Z,2024-09-23T14:20:24Z,5224952489,56,Right,5224952503,213,3.50,5224952497,141,6.7,5224952493,140,72.0,5224952499,212,14.9,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722860171,418,1,1,45,36,spi3g782q7m4evjxn1sv6cfa,0,71.9,7.7,2024-09-20T18:45:57.334Z,2024-09-20T18:48:12Z,5224952749,233,404,5224952531,212,2.5,5224952747,236,,5224952525,140,72.5,5224952753,286,,5224952523,56,Right,5224952529,141,11.3,5224952533,213,1.32,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722860209,404,74,1,45,36,8l30dsub3sutr6j3ruvk650xc,1,28.7,91.4,2024-09-20T18:45:57.335Z,2024-09-20T18:48:10Z,5224952781,233,418,5224952715,285,,5224952713,56,Back,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722860263,405,1,1,45,37,8l30dsub3sutr6j3ruvk650xc,0,25.9,88.9,2024-09-20T18:45:58.973Z,2024-09-23T14:20:54Z,5224953029,56,Back,5224953033,141,86.2,5224953037,213,5.72,5224953031,140,28.7,5224953035,212,3.5,5224964039,155,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722860315,419,8,1,45,38,spi3g782q7m4evjxn1sv6cfa,1,67,23.1,2024-09-20T18:45:59.964Z,2024-09-23T14:20:59Z,5236597247,384,,5224953309,56,Center,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722860307,406,83,1,45,42,8l30dsub3sutr6j3ruvk650xc,0,25,79.6,2024-09-20T18:46:03.926Z,2024-09-20T18:48:16Z,5224953425,399,2m6wew2746q1xsoio3703t8t1,,,,,,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722860343,407,83,1,45,43,8l30dsub3sutr6j3ruvk650xc,0,27.7,78.2,2024-09-20T18:46:04.758Z,2024-09-20T18:48:17Z,5224953945,399,2m6wew2746q1xsoio3703t8t1,,,,,,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
